adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.395p1,tmin<0.395p2,tmin<0.395p3,tmin<0.395p4,tmin<0.395p5,tmin<0.395p6,tmin<0.395p7,tmax>36.485p1,tmax>36.485p2,tmax>36.485p3,tmax>36.485p4,tmax>36.485p5,tmax>36.485p6,tmax>36.485p7,prec<6.425p1,prec<6.425p2,prec<6.425p3,prec<6.425p4,prec<6.425p5,prec<6.425p6,prec<6.425p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield
CN023,14.269,1.486,2016,0.0,0.0,0.0,33.009,270.884,630.715,818.136,0.0,7.722,23.376,62.033,164.685,301.94,325.758,0.0,-3.651206896551724,-19.03835483870968,-67.97203333333333,-98.45251612903223,-126.1564,-123.24463636363636,0.0,0.2662758620689655,0.5049677419354838,1.2885666666666666,3.3113548387096774,4.575166666666666,2.1652727272727272,0.0,10578375.086206896,15751381.935483873,17973461.916666668,19099191.69354839,19203860.33333333,22924092.0,0.0,-14.204931034482758,-2.099032258064516,5.720533333333333,13.993387096774194,18.31436666666667,23.358272727272723,0.0,-7.880413793103449,3.737290322580645,11.336,19.67383870967742,23.0682,28.17981818181818,0.0,-20.22689655172414,-8.171000000000001,-0.3956333333333333,8.352483870967742,13.948366666666669,18.51281818181818,0.0,29.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,29.0,25.0,22.0,10.0,0.0,9.198,35.241,72.783,120.024,220.25,383.5495,0.0,0.981,1.952,2.89,3.901,5.429,7.487,0.0,5.46,5.483,5.2965,5.422,5.658,5.395,5.994
CN031,12.706,1.42,2016,0.0379999999999993,39.525,165.908,441.967,856.347,1346.226,0.0,38.553,59.222,103.524,314.337,603.405,961.923,0.0,10.592,6.224068965517243,-22.006838709677417,19.8468,168.807,358.1348275862069,0.0,3.21275,0.7127241379310345,1.4290967741935483,7.0271,9.324774193548386,12.362689655172415,0.0,8041741.666666667,14343139.48275862,15595393.64516129,16316756.941666666,16427336.758064516,14402135.103448275,0.0,1.38275,6.016931034482759,10.185709677419355,15.521966666666666,19.687096774193545,23.212379310344826,0.0,4.72925,10.816620689655172,14.456290322580644,19.60073333333333,23.340451612903227,26.381068965517244,0.0,-1.8078333333333327,1.6602413793103448,6.231645161290322,12.2041,16.327451612903225,20.533275862068965,0.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,29.0,21.0,17.0,16.0,0.0,19.0,58.293000000000006,131.712,231.729,336.402,426.989,0.0,0.293,0.917,1.8355,3.008,4.376,5.63,0.0,7.1355,6.863,6.584,6.914,7.048,7.524,0.0,6.843
CN032,13.994,1.439,2016,0.0,20.848,136.158,433.395,843.366,1371.651,1576.617,1.596,25.604,59.182,161.546,291.706,458.203,665.097,0.686,-14.115379310344828,-46.57132258064516,-76.32693333333333,-87.42493548387098,-72.57726666666667,95.52990909090909,1.596,0.8278620689655172,1.083161290322581,3.4121333333333337,4.198709677419354,5.5499,18.808545454545456,5443282.5,13832433.784482758,17064664.76612903,17635005.266666666,17876593.225806452,18664297.0,13547359.863636363,-1.651,4.492241379310345,9.676709677419357,16.227899999999998,19.544870967741936,23.9295,24.95327272727273,1.059,10.319310344827588,15.192225806451614,21.4146,24.342806451612905,28.12943333333333,28.042363636363635,-3.921,-0.584,4.54883870967742,11.428033333333332,15.008709677419354,19.996366666666667,22.51990909090909,1.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,30.0,26.0,25.0,22.0,2.0,0.0,63.628,183.565,355.422,539.042,672.016,790.466,0.0,0.738,2.3295000000000003,4.8045,7.0760000000000005,8.532499999999999,10.0945,5.629,5.527,5.397,5.3045,5.264,5.507,6.32,5.266
CN033,12.565,1.447,2016,0.9239999999999996,57.865,210.352,514.967,957.673,1323.152,0.0,79.169,115.899,178.22299999999998,425.226,702.096,896.056,0.0,22.339315789473684,49.25106896551724,32.21164516129032,112.169,282.67554838709674,436.9915714285714,0.0,4.166789473684211,1.266551724137931,2.0104516129032257,8.233433333333332,8.931290322580645,9.236190476190476,0.0,8378665.927631579,14028407.426724138,14631853.95967742,14414733.1,15447006.370967742,15116621.523809524,0.0,2.7014736842105265,7.0232068965517245,11.052677419354838,16.473833333333335,20.60083870967742,23.723761904761904,0.0,6.048736842105264,12.139586206896553,15.729903225806453,20.593733333333333,24.45632258064516,27.398857142857143,0.0,-0.3926315789473684,2.414068965517241,6.693483870967742,12.916466666666668,16.978290322580644,20.675285714285717,0.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,28.0,15.0,17.0,12.0,0.0,19.645,61.338,135.216,229.458,340.651,457.692,0.0,0.776,2.024,4.0365,6.181,8.153,9.917,0.0,8.019,7.802,7.527,7.7585,7.947,8.145,0.0,4.382
CN034,13.843,1.492,2016,0.0,35.837999999999994,179.785,498.283,917.643,1456.195,1581.3,8.105,36.601,78.623,195.54,327.873,531.109,730.997,4.2860000000000005,-6.913344827586207,-34.68354838709678,-46.33076666666667,-52.27296774193548,-13.534200000000002,179.14742857142855,2.7016666666666667,0.9826206896551724,1.3555483870967742,3.897233333333333,4.268806451612903,6.774533333333333,28.55542857142857,5348012.25,14084323.094827589,16126332.758064516,16957982.516666666,17098235.241935484,18449321.08333333,11215178.714285716,0.4126666666666668,5.474137931034483,10.723935483870967,16.936600000000002,19.84774193548387,24.271733333333334,24.19214285714286,3.290666666666666,11.540862068965517,16.055225806451613,21.9321,24.62674193548387,28.39333333333333,27.25814285714286,-2.001,0.133,5.71158064516129,12.1034,15.185451612903227,20.242166666666662,21.720714285714287,3.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,30.0,24.0,24.0,18.0,0.0,0.0,71.441,204.252,378.935,552.078,682.03,778.268,0.0,1.001,2.901,5.4135,7.548,9.0345,10.429,6.232,6.052,5.913,5.9625,5.97,6.2645,6.974,5.273
CN035,11.511,1.369,2016,92.72,176.072,358.065,735.398,1227.367,1266.691,0.0,208.627,281.097,499.363,852.798,1075.996,1092.906,0.0,63.054766666666666,185.17037931034483,253.16516129032257,474.8437666666667,677.324193548387,732.9214999999999,0.0,6.954233333333334,2.498965517241379,7.040838709677419,11.781166666666667,7.199935483870968,8.455,0.0,7194541.616666666,12022435.0,12625919.403225806,13731267.9,16281632.79032258,18169037.0,0.0,8.655866666666666,8.847172413793103,12.135580645161289,18.897766666666666,22.189967741935483,25.982,0.0,12.135533333333331,14.100586206896551,16.99732258064516,22.88583333333333,26.372451612903227,30.642,0.0,5.8246,4.606965517241379,8.093741935483871,15.6393,18.6703870967742,22.8695,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,20.0,10.0,19.0,1.0,0.0,68.924,177.709,300.153,427.02,576.07,685.956,0.0,1.3330000000000002,3.408,5.689500000000001,8.133000000000001,10.55,12.042,0.0,8.6035,8.449,8.415,8.6615,8.595,8.6095,0.0,4.183
CN036,11.508,1.358,2016,38.642,119.167,312.113,688.7049999999999,1168.922,1253.552,0.0,125.845,182.402,327.618,727.062,1123.367,1197.343,0.0,34.6718064516129,93.4716896551724,135.20387096774192,353.8718,660.2473548387096,833.4361999999999,0.0,4.059516129032258,1.9502413793103448,4.684387096774194,13.3148,12.784032258064515,14.7952,0.0,6824038.302419355,13332280.48275862,12537393.524193548,12953369.3,14960582.79032258,14319778.6,0.0,5.890032258064516,8.312862068965517,12.432903225806452,18.873066666666663,21.810870967741938,23.246,0.0,8.98274193548387,13.570620689655172,17.001193548387096,22.621166666666667,25.859483870967743,26.8118,0.0,3.146225806451613,3.5459310344827584,8.104451612903226,15.2591,18.05035483870968,19.8382,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,23.0,13.0,15.0,2.0,0.0,66.66900000000001,166.746,266.26800000000003,377.784,520.931,632.624,0.0,1.396,3.252,5.1535,7.3655,9.511,10.953,0.0,8.391,8.279,8.131,8.555,8.625,8.785,0.0,4.29
CN037,14.446,1.493,2016,0.0,2.496999999999999,118.577,422.569,842.39,1392.316,1650.7659999999998,0.0,24.236,32.117,58.646,104.996,219.415,258.42,0.0,-10.609307692307691,-69.90090322580645,-173.8431,-275.1511612903226,-354.3317,-384.3764615384616,0.0,0.9321538461538462,0.2542258064516128,0.8843,1.4951612903225806,3.813966666666667,3.000384615384616,0.0,13424773.39423077,18322804.19354839,19663854.58333333,20027891.75806452,21914313.0,18773681.153846152,0.0,3.065653846153846,9.577419354838709,16.453066666666665,19.86261290322581,24.650866666666666,26.200769230769232,0.0,9.226576923076925,15.940129032258064,22.458,25.51751612903226,29.9802,30.351923076923075,0.0,-1.9553076923076924,3.576,10.892333333333331,14.341806451612904,19.743066666666667,22.41976923076923,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,29.0,28.0,26.0,11.0,0.0,34.085,105.102,238.669,396.301,522.127,640.3935,0.0,0.582,1.7199999999999998,3.7,5.646,7.0995,8.499500000000001,0.0,4.4145,4.102,3.673,3.892,4.128500000000001,4.377,6.439
CN041,14.925,1.468,2016,0.0,22.509999999999994,175.97199999999998,512.5,952.606,1521.979,1745.746,0.0,23.827,43.875,86.376,161.438,277.19,306.343,0.0,-15.982071428571428,-71.64867741935484,-149.56766666666667,-238.48512903225804,-268.1074,-303.8441818181818,0.0,0.8509642857142857,0.6467096774193548,1.4166999999999998,2.4213548387096773,3.8584,2.650272727272727,0.0,13713947.473214284,17028445.35483871,17966535.283333335,18771625.26612903,21116416.433333334,18956267.90909091,0.0,5.256964285714285,11.066225806451612,17.5376,20.51696774193548,25.2991,26.662454545454544,0.0,11.569,16.948774193548388,22.945966666666667,25.821806451612904,30.438266666666667,30.606,0.0,-0.3200714285714285,5.491774193548388,12.266633333333337,15.219290322580646,20.28506666666667,22.93136363636364,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,28.0,28.0,26.0,9.0,0.0,53.3835,163.169,340.415,511.776,635.695,762.881,0.0,0.9165,2.7925,5.284000000000001,7.352,8.7765,10.434,0.0,4.1095,3.84,3.934,3.698,4.126,4.128,5.264
CN042,13.08,1.433,2016,0.0,60.99699999999999,240.784,592.097,1027.548,1572.62,1627.5259999999998,8.624,38.031,99.128,240.777,392.014,660.981,748.04,-1.0576,-9.455724137931036,-27.663709677419355,-2.889733333333334,17.908677419354834,79.84596666666667,251.90866666666665,1.7248,1.0140344827586207,1.970870967741936,4.721633333333333,4.878612903225807,8.965566666666666,29.019666666666662,6342207.7,13461255.362068966,14690613.58064516,15310014.4125,16775093.08064516,17421192.3,10670059.0,2.821,7.387482758620689,11.978451612903225,18.03043333333333,20.366806451612906,24.489066666666663,24.622,5.908,13.008793103448276,16.969774193548385,22.5,24.8781935483871,28.455466666666663,27.310666666666663,-0.0669999999999999,1.92,7.0767741935483865,13.644933333333334,15.85116129032258,20.4748,22.42533333333333,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,29.0,24.0,20.0,17.0,0.0,0.0,69.42099999999999,186.559,321.926,454.253,597.833,722.715,0.0,1.029,2.683,4.862,6.6,8.562999999999999,10.3,6.391,6.317,6.317,6.577,6.551,6.834,7.557,4.483
CN043,12.106,1.391,2016,0.0,87.341,288.44,652.63,1099.317,1334.88,0.0,65.349,107.234,240.383,516.536,750.957,841.747,0.0,19.08478260869565,30.4246551724138,67.05125806451613,201.8478,364.3646129032258,443.50038461538463,0.0,2.8412608695652177,1.4443103448275862,4.295129032258065,9.2051,7.561967741935484,6.983846153846154,0.0,6936201.347826087,13182145.612068966,12381188.495967742,13030029.933333334,15088332.322580645,17344213.384615384,0.0,3.868130434782608,8.616620689655173,12.66758064516129,18.459666666666667,20.729258064516127,24.44023076923077,0.0,6.736434782608695,13.735137931034483,16.967032258064513,22.1941,24.59941935483871,28.33653846153846,0.0,1.2026521739130436,3.6136551724137935,8.323548387096773,14.811333333333334,16.834612903225807,20.667,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,25.0,14.0,19.0,8.0,0.0,41.03,113.903,209.15,313.653,440.293,570.913,0.0,0.986,2.4485,4.212,6.3655,8.278,9.814,0.0,7.731,7.56,7.627,7.9525,7.977,7.996,0.0,5.399
CN044,11.814,1.393,2016,140.157,337.787,674.513,1191.796,1794.816,1841.779,0.0,230.195,268.148,432.145,683.888,907.944,909.158,0.0,69.47117391304347,182.2378275862069,197.65083870967743,316.112,441.80412903225806,494.5635,0.0,10.008478260869564,1.3087241379310346,5.290225806451613,8.391433333333334,7.227612903225807,0.607,0.0,6858927.0,11810315.379310343,13231097.370967742,15635131.366666667,17743499.225806452,24164319.0,0.0,12.203260869565218,13.134827586206898,17.182129032258064,23.56276666666667,25.77225806451613,29.8015,0.0,15.24582608695652,17.589827586206898,21.24670967741936,27.040166666666668,29.409741935483872,33.427,0.0,9.579,9.412827586206896,13.829387096774196,20.783966666666668,22.646451612903224,26.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,22.0,13.0,18.0,2.0,0.0,68.12299999999999,172.856,283.119,401.358,552.0699999999999,666.177,0.0,1.259,2.987,4.3260000000000005,6.16,8.492,9.886,0.0,7.689,7.489,7.407,7.4925,7.444,7.324,0.0,4.475
CN045,12.411,1.496,2016,94.757,255.019,574.42,1074.422,1649.806,1737.308,0.0,132.341,157.854,254.154,427.927,701.211,755.01,0.0,46.04179166666668,73.47062068965518,55.15074193548387,105.78063333333334,225.6829677419355,312.60625,0.0,5.514208333333333,0.8797586206896553,3.106451612903226,5.792433333333333,8.815612903225807,13.44975,0.0,6155474.375,12021281.681034485,11906489.322580645,14508492.433333334,16505273.677419355,19810299.0,0.0,9.943,11.84396551724138,16.62325806451613,22.986733333333333,24.880774193548387,28.1955,0.0,12.805791666666666,16.70258620689655,20.52477419354839,26.826833333333333,28.778,32.254000000000005,0.0,7.526,7.668413793103449,13.140193548387098,19.59016666666667,21.419451612903227,24.28675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,25.0,20.0,11.0,2.0,0.0,65.714,167.28300000000002,276.007,390.263,535.362,648.2139999999999,0.0,1.301,3.274,5.4745,7.95,10.23,11.647,0.0,7.8995,7.619,7.408,7.4285,7.511,7.676,0.0,4.572
CN050,12.526,1.429,2016,0.3519999999999994,64.886,278.464,616.966,1065.173,1598.083,0.0,21.352,61.017,148.939,291.53000000000003,454.098,727.152,0.0,6.1271,8.629310344827589,15.940741935483874,65.9102,123.62993548387098,203.52750000000003,0.0,2.1352,1.367758620689655,2.836193548387097,4.753033333333334,5.244129032258065,9.1018,0.0,8003727.025,10037063.25862069,11633124.41935484,12805997.583333334,15761688.725806452,16813680.366666667,0.0,3.5157,8.145275862068965,13.209612903225809,17.6034,20.778290322580645,24.083666666666662,0.0,6.4175,12.39451724137931,17.08974193548387,21.0793,24.718129032258062,27.6838,0.0,0.5263,3.836931034482759,9.028903225806452,13.932066666666666,16.58525806451613,20.235866666666663,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,25.0,22.0,22.0,17.0,0.0,0.0,49.377,131.107,240.671,394.808,589.587,0.0,0.52,1.6745,3.56,5.885,8.243,10.8335,0.0,6.9625,6.874,6.829,7.026999999999999,6.977,6.9775,0.0,5.569
CN051,12.899,1.434,2016,0.0,43.239,247.347,570.588,991.514,1521.775,1752.875,3.66,28.657,88.43900000000001,168.087,321.425,467.229,558.09,0.6970000000000001,-13.382413793103447,-39.41345161290322,-43.08886666666667,-30.32177419354839,-21.74023333333333,24.89133333333333,1.83,0.8619655172413793,1.9284516129032256,2.654933333333333,4.946387096774194,4.860133333333334,7.571750000000001,7669060.75,11742378.655172411,12338519.64516129,14826164.416666666,16438989.370967742,18599842.0,17515036.166666668,5.01,7.358137931034482,12.904129032258066,17.0947,19.898258064516128,23.995366666666666,25.578333333333333,8.0785,12.020137931034483,17.09283870967742,21.31343333333333,24.09887096774193,28.2262,29.28675,1.853,2.738137931034483,8.567064516129033,12.896633333333334,15.464612903225808,19.7528,21.963916666666663,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,29.0,27.0,25.0,24.0,7.0,0.0,75.351,185.462,300.706,424.225,576.191,736.3185000000001,0.0,1.1525,2.931,5.0255,6.91,9.064,11.3175,6.7255,6.598,6.488,6.6055,6.551,6.4655000000000005,6.9475,5.67
CN052,13.061,1.533,2016,0.0,28.896,166.611,424.306,774.578,1189.454,1260.836,12.45,42.126,126.086,301.514,489.838,764.853,820.777,-2.746,-13.578275862068963,-24.461967741935485,12.646500000000003,87.19293548387097,216.6846,339.4424,1.55625,1.0233103448275862,2.708387096774193,5.8476,6.074967741935485,9.167166666666668,11.1848,10792897.875,11840994.844827589,14441940.774193548,14974208.816666666,17110749.66129032,17062175.183333334,16174849.8,1.8725,4.85951724137931,10.639451612903224,14.909833333333331,17.619096774193547,20.1492,20.5964,6.93025,10.042310344827586,16.102516129032256,20.016166666666667,22.511548387096774,24.31343333333333,24.303,-1.945375,0.5976896551724138,6.097290322580645,10.730133333333333,13.387935483870969,16.533733333333334,17.6204,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,29.0,20.0,21.0,11.0,2.0,0.0,57.181,144.038,242.603,369.93,536.636,668.363,0.418,1.5015,3.1385,4.9485,6.953,9.4485,11.429,8.252,8.109,7.971,7.9915,7.981,8.25,8.392,4.382
CN053,12.971,1.41,2016,0.1219999999999998,48.10399999999999,263.525,573.4069999999999,950.755,1342.415,1533.535,3.603,51.027,85.05,175.863,324.752,558.171,678.84,2.097,-13.472551724137931,-61.96561290322581,-137.13956666666667,-169.5866451612903,-68.37310000000001,42.36892857142857,3.603,1.635310344827586,1.097516129032258,3.0271,4.802870967741936,7.780633333333333,8.619214285714285,8340645.5,12890445.086206896,19358596.129032254,20862564.83333333,19991807.80645161,17772958.733333334,17302770.0,6.442,7.319310344827586,13.269064516129031,16.6494,18.49251612903226,19.375333333333334,19.97142857142857,10.759,12.589172413793104,19.355516129032257,22.71833333333333,23.838645161290323,23.76356666666667,24.164214285714284,2.65,3.1855172413793102,7.686258064516129,11.330833333333334,13.852129032258064,15.873233333333332,16.74742857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,30.0,26.0,25.0,13.0,6.0,0.0,74.315,178.986,280.726,385.852,511.683,647.39,0.0,1.235,3.0885,4.9495000000000005,6.693,8.8015,10.797,7.977,7.819,7.475,7.1915,6.986,7.806,8.0505,4.999
CN054,13.005,1.461,2016,0.0,0.0,0.0,10.799999999999995,89.23399999999998,279.934,376.017,0.157,60.125,138.049,303.288,448.393,657.949,767.069,-1.846,-9.819655172413793,-16.566483870967744,4.649233333333337,39.44067741935484,98.25756666666666,208.83984615384617,0.157,2.067862068965517,2.5136774193548383,5.5079666666666665,4.680806451612903,6.985200000000001,8.393846153846154,18648622.0,18327607.44827586,21817342.774193548,22135038.133333333,23224090.870967746,19876008.0,17405056.230769232,-1.305,1.4222758620689655,2.395032258064516,6.3101666666666665,8.842354838709678,12.676666666666668,13.711,5.87,6.730068965517241,7.630645161290323,11.3804,14.086129032258064,17.614533333333334,18.183230769230768,-7.778,-4.012310344827586,-2.975451612903226,1.0478666666666667,4.260516129032258,8.794866666666667,10.381615384615383,1.0,29.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,28.0,21.0,23.0,14.0,5.0,0.0,41.932,102.547,169.714,262.781,390.112,516.6975,0.0,0.7135,1.819,2.7935,4.001,5.1875,6.2215,5.579,5.522,5.384,5.3695,5.543,5.988,6.376,5.843
CN061,12.801,1.465,2016,0.0,1.3259999999999996,83.19,354.776,703.23,1210.64,1463.255,0.0,11.61,30.747,72.291,117.195,184.513,228.981,0.0,-18.92678571428572,-78.32312903225805,-143.1873,-248.52196774193547,-338.1076,-416.2912307692308,0.0,0.4146428571428571,0.6173225806451613,1.3847999999999998,1.448516129032258,2.243933333333333,3.420615384615384,0.0,14096036.357142856,16093991.274193548,18940934.23333333,19904832.91935484,22742205.633333333,20495364.0,0.0,1.1082500000000002,8.237290322580645,15.372866666666663,17.560451612903226,23.233666666666668,25.751923076923077,0.0,7.302464285714286,13.864967741935484,21.221,23.31132258064516,28.97603333333333,30.593153846153847,0.0,-4.647035714285714,2.5158709677419355,9.133433333333333,11.48032258064516,17.211566666666666,20.917,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,29.0,29.0,28.0,10.0,0.0,30.6935,87.655,182.64,301.731,421.748,541.875,0.0,0.6675,1.7165,3.1355,4.769,6.3415,7.804,0.0,3.978,3.783,3.802,3.667,3.7005,3.598,4.742
CN062,12.84,1.465,2016,0.0,0.0,31.703,202.534,467.56,906.497,1236.979,0.0,5.69,25.795,50.134,90.098,122.939,176.874,0.0,-12.6413,-64.49512903225806,-141.63923333333332,-256.9757096774194,-382.08386666666667,-495.1092,0.0,0.2845,0.6485483870967742,0.8112999999999999,1.2891612903225806,1.0947,2.69675,0.0,15503878.6,17629963.64516129,20694930.433333334,21909593.22580645,24341615.1,21695619.2,0.0,-2.5061,5.016870967741935,11.994933333333334,14.869225806451611,20.95123333333333,22.8441,0.0,3.6271,11.11025806451613,18.1447,20.93809677419355,27.144,28.52005,0.0,-8.408199999999999,-1.5767741935483872,5.099033333333334,8.278870967741934,14.1789,16.7932,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,30.0,30.0,29.0,18.0,0.0,14.5665,38.623,74.464,132.805,229.93,344.2995,0.0,0.3189999999999999,0.7975,1.455,2.338,3.542,5.083,0.0,3.2595,3.186,3.0395000000000003,3.035,2.983,3.358,5.601
CN063,13.39,1.445,2016,0.0,0.0,6.010999999999998,70.59299999999999,240.153,534.6189999999999,780.0999999999999,0.0,8.273,36.864,80.737,142.634,193.04,265.573,0.0,-7.377578947368422,-53.371870967741934,-104.80256666666668,-182.84406451612904,-250.1736,-314.2663,0.0,0.4354210526315789,0.9222903225806452,1.4624333333333333,1.996677419354839,1.6802,3.62665,0.0,16999970.157894738,19767674.80645161,21893910.7,22450758.274193548,23498010.266666666,21774238.25,0.0,-4.593842105263158,2.599516129032258,8.0893,11.728709677419356,16.13553333333333,18.594050000000003,0.0,1.5898947368421052,8.786,14.0227,17.864806451612903,21.890833333333333,24.0342,0.0,-10.878368421052633,-4.260645161290323,1.4249333333333334,5.700709677419355,10.197433333333333,13.11495,0.0,19.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,28.0,27.0,29.0,14.0,0.0,14.3835,39.139,76.079,139.846,245.173,359.1395,0.0,0.1925,0.5940000000000001,1.247,2.132,3.34,4.777,0.0,4.196,4.077,4.1645,4.113,4.244,4.4415,6.788
CN064,12.016,1.441,2016,0.0,0.0,42.23,258.448,565.61,1034.624,1340.722,0.0,7.882,39.636,48.327,80.94,105.985,129.408,0.0,-14.02781818181818,-64.23348387096775,-146.9051333333333,-284.70087096774193,-420.442,-549.8271176470588,0.0,0.3582727272727272,1.0243225806451612,0.2897,1.052032258064516,0.8348333333333333,1.377823529411765,0.0,15115384.795454543,17199576.29032258,20829067.166666668,22644437.532258064,24349030.766666666,21754412.61764706,0.0,-2.472363636363636,5.378903225806452,13.473066666666666,16.228451612903225,21.9538,24.325764705882357,0.0,4.081772727272727,11.436387096774194,19.7999,22.56051612903226,28.2079,29.872411764705884,0.0,-8.578681818181819,-0.7510967741935484,6.351666666666668,9.37141935483871,15.109233333333332,18.341117647058823,0.0,22.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,30.0,30.0,30.0,16.0,0.0,13.664,35.96,67.331,118.51,215.122,342.8835,0.0,0.274,0.696,1.274,2.014,3.14,4.494,0.0,3.5155000000000003,3.189,3.1205,3.023,2.952,3.393,7.038
CN065,13.176,1.431,2016,0.0,0.0,44.961,239.467,538.637,1025.12,1427.535,0.0,2.246,26.597,79.492,156.386,215.35,267.076,0.0,-6.5218125,-32.12696774193548,-85.80839999999999,-135.94887096774193,-241.76020000000003,-333.43879166666665,0.0,0.140375,0.785516129032258,1.7631666666666668,2.480451612903226,1.9654666666666667,2.15525,0.0,13386700.0,15549653.41935484,19937001.366666667,22330906.70967742,23917771.83333333,22209134.166666668,0.0,-5.4250625,5.031612903225806,12.803533333333332,15.970645161290324,22.5361,23.08729166666667,0.0,0.6806874999999999,10.654129032258066,18.5841,21.27532258064516,27.913766666666668,28.284875,0.0,-11.108,-0.9581935483870968,6.383366666666666,10.348,16.705733333333335,17.934583333333332,0.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,29.0,28.0,28.0,23.0,0.0,5.595,22.247,66.962,145.144,280.129,473.427,0.0,0.1689999999999999,0.6635,1.5215,2.614,4.1385,6.139,0.0,3.314,2.988,3.122,3.349,3.0755,3.1935,7.46
