adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_gdd10,max_cum_gdd11,max_cum_gdd12,max_cum_prec1,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,max_cum_prec10,max_cum_prec11,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_cum_cwb10,mean_cum_cwb11,mean_cum_cwb12,mean_prec1,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_prec10,mean_prec11,mean_prec12,mean_rad1,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_rad10,mean_rad11,mean_rad12,mean_tavg1,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tavg10,mean_tavg11,mean_tavg12,mean_tmax1,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmax10,mean_tmax11,mean_tmax12,mean_tmin1,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,mean_tmin10,mean_tmin11,mean_tmin12,tmin<0p1,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmin<0p10,tmin<0p11,tmin<0p12,tmax>35p1,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,tmax>35p10,tmax>35p11,tmax>35p12,prec<1p1,prec<1p6,prec<1p7,prec<1p8,prec<1p9,prec<1p10,prec<1p11,prec<1p12,max_cum_fpar1,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_fpar10,max_cum_fpar11,max_cum_fpar12,max_cum_ndvi1,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,max_cum_ndvi10,max_cum_ndvi11,max_cum_ndvi12,mean_ssm1,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,mean_ssm10,mean_ssm11,mean_ssm12,yield
ZA-A1-0003,11.357,1.479,2005,1819.176,0.0,6.043000000000001,136.695,317.387,645.822,1121.91,1607.731,176.997,0.0,0.53,7.55,52.134,86.673,99.641,159.51,-866.3994166666666,0.0,-20.712400000000002,-96.41883870967742,-217.7099,-337.51187096774197,-525.7674333333333,-719.5366129032258,1.4572500000000002,0.0,0.035333333333333335,0.2264516129032258,1.4861333333333335,1.1141612903225806,0.4322666666666667,1.931258064516129,28713953.75,0.0,14631021.266666668,16861010.096774194,20990038.4,24594525.612903226,27296459.133333333,28405990.51612903,27.620416666666667,0.0,8.967933333333333,13.99725806451613,15.989966666666668,20.594677419354838,25.8696,25.671645161290325,35.048,0.0,17.637066666666666,22.761290322580646,24.064166666666665,28.29925806451613,33.6719,33.71274193548387,20.567833333333333,0.0,2.8609333333333336,6.901290322580645,9.375766666666667,13.736645161290323,18.4737,18.923709677419353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,28.0,28.0,24.0,27.0,16.0,755.142,29.014,141.909,293.699,448.735,568.923,669.947,7.923,0.531,1.822,3.376,4.99,5.943,7.163,1.3993333333333335,0.0,2.1276,1.9431612903225806,1.8907666666666667,2.321322580645161,1.5509,1.9168709677419355,10.167
ZA-A1-0004,10.879,1.535,2005,1476.395,0.0,0.0,95.71,227.357,488.436,854.145,1192.445,440.16,0.0,0.0,15.821,40.102,95.899,146.151,301.297,-535.80452,0.0,0.0,-54.96770967741936,-159.3961666666667,-282.25722580645163,-419.2329,-498.6527741935484,5.55452,0.0,0.0,0.5103548387096775,0.8093666666666667,1.7999032258064518,1.6750666666666667,5.0047096774193545,24316925.8,0.0,0.0,16710828.709677419,21045627.933333334,23825988.51612903,26823878.466666665,26356389.258064516,21.358,0.0,0.0,12.896032258064515,14.203966666666668,18.42190322580645,22.190299999999997,20.91290322580645,28.18916,0.0,0.0,20.947129032258065,22.2018,26.052709677419355,30.361066666666666,28.38932258064516,16.31344,0.0,0.0,6.473516129032258,7.857566666666667,11.967806451612903,15.311466666666666,15.65558064516129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,25.0,22.0,15.0,4.0,448.376,0.0,58.566,118.65700000000001,180.388,244.627,327.236,6.837,0.0,0.928,1.8900000000000001,2.899,3.672,5.0200000000000005,4.245439999999999,0.0,0.0,3.5335806451612903,3.243666666666667,3.359677419354839,3.0572333333333335,3.8178709677419356,4.027
ZA-A1-0005,11.833,1.422,2005,1356.378,0.0,0.0,118.385,235.492,459.377,759.847,1072.963,743.264,0.0,0.0,28.081,93.527,168.996,315.459,488.586,-90.8386551724138,0.0,0.0,-43.510999999999996,-81.4587,-152.7237741935484,-187.82346666666666,-173.41709677419357,8.782,0.0,0.0,0.9360333333333333,2.1815333333333333,2.434483870967742,4.882099999999999,5.584741935483871,20448617.79310345,0.0,0.0,15686546.4,18468671.516666666,20711157.43548387,23113411.2,23446372.51612903,19.772931034482756,0.0,0.0,13.875200000000001,13.4431,17.218225806451613,20.015666666666668,20.100516129032258,25.838689655172413,0.0,0.0,21.767966666666666,20.582633333333334,24.447967741935486,27.43753333333333,26.770032258064514,15.749758620689654,0.0,0.0,8.146033333333333,8.087366666666666,11.558032258064516,14.615233333333332,15.344129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,19.0,14.0,3.0,3.0,756.806,0.0,59.561,155.244,264.433,396.74,559.972,11.59,0.0,1.372,2.928,4.715,6.284,8.749,5.866758620689655,0.0,0.0,5.2206,5.2782333333333336,5.090774193548387,5.139966666666667,5.267903225806452,4.857
ZA-A1-0006,11.462,1.491,2005,1651.3,0.0,0.0,120.423,281.192,580.409,972.009,1335.493,336.94,0.0,0.0,12.18,18.305,63.983,97.49,230.313,-673.6844615384615,0.0,-2.673,-62.523548387096774,-191.15096666666668,-335.4022258064516,-500.3754666666666,-607.1628709677419,4.101038461538462,0.0,0.0,0.3929032258064516,0.20416666666666666,1.4734838709677418,1.1169,4.284612903225807,24749418.0,0.0,16729861.0,17589047.93548387,22101386.3,24720845.80645161,26679985.866666667,26700856.580645163,22.146423076923078,0.0,5.328,13.734806451612902,15.2525,19.65216129032258,23.053333333333335,21.725290322580648,28.450884615384613,0.0,12.034,21.620290322580647,23.021666666666665,26.87732258064516,30.528566666666666,28.626322580645162,17.258423076923076,0.0,2.637,7.726806451612903,8.915466666666667,13.521870967741936,16.629533333333335,16.52783870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,29.0,27.0,25.0,18.0,10.0,392.658,0.0,55.73,108.58099999999999,160.595,214.41,284.651,6.475,0.0,0.9380000000000001,1.864,2.805,3.512,4.753,3.241769230769231,0.0,2.54,2.29358064516129,2.0364333333333335,2.374451612903226,2.0623,3.0380645161290323,3.213
ZA-A1-0007,10.142,1.543,2005,1414.11,0.0,0.0,110.957,254.71599999999998,520.358,848.588,1148.96,488.46799999999996,0.0,0.0,16.895999999999997,21.714,68.496,156.561,333.27,-465.6932692307692,0.0,0.0,-57.4183870967742,-176.34293333333332,-320.43916129032255,-441.49906666666664,-472.1732903225806,5.969153846153846,0.0,0.0,0.545032258064516,0.1606,1.5090967741935486,2.9354999999999998,5.700290322580646,23717075.0,0.0,0.0,17442253.741935484,21920505.933333334,24312889.0,26636055.533333335,25538453.64516129,20.198076923076922,0.0,0.0,13.503258064516128,14.689533333333333,18.56909677419355,20.941,19.68941935483871,26.385923076923078,0.0,0.0,21.559129032258063,22.688766666666666,26.09390322580645,28.60983333333333,26.315161290322582,15.725961538461538,0.0,0.0,7.5333225806451605,8.3406,12.418129032258063,14.884533333333334,14.950774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,27.0,24.0,12.0,4.0,523.369,0.0,51.355999999999995,103.377,161.13400000000001,238.708,357.369,8.304,0.0,0.9510000000000001,1.929,3.027,4.02,5.834,4.185923076923077,0.0,0.0,3.5119677419354836,3.1225333333333336,3.064096774193548,3.2417000000000002,3.9412903225806453,4.178
ZA-A1-0008,11.381,1.507,2005,1238.786,0.0,0.0,89.834,210.573,429.164,707.226,972.507,556.15,0.0,0.0,11.235999999999999,25.05,82.215,204.588,386.972,-316.0125862068966,0.0,0.0,-54.36989285714286,-154.0988,-278.6758709677419,-355.87093333333337,-345.1262903225806,5.833724137931035,0.0,0.0,0.40128571428571425,0.4604666666666667,1.844032258064516,4.0791,5.8833548387096775,22899324.413793102,0.0,0.0,17645132.85714286,21155294.5,23281051.35483871,25879191.333333332,24624266.64516129,19.18203448275862,0.0,0.0,13.169285714285715,13.860800000000001,17.051322580645163,19.268733333333333,18.55745161290323,25.447068965517243,0.0,0.0,21.64882142857143,21.920666666666666,24.645225806451613,27.056833333333334,25.167290322580648,15.002655172413792,0.0,0.0,7.040928571428572,7.675566666666667,11.201903225806452,13.581166666666666,14.114096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,26.0,18.0,9.0,4.0,607.525,0.0,37.483000000000004,95.5,165.551,267.808,416.736,9.600999999999999,0.0,1.0110000000000001,2.068,3.35,4.608,6.846,5.399655172413794,0.0,0.0,4.654964285714286,3.9810666666666665,4.073774193548387,4.5083,5.123064516129032,5.06
ZA-A1-0009,12.851,1.516,2005,2109.376,0.0,3.4830000000000005,224.882,489.37,861.998,1301.004,1719.388,288.675,0.0,0.012,8.456,11.675,37.292,88.576,205.355,-699.778111111111,0.0,-3.828,-57.14196774193549,-192.18166666666667,-356.99441935483867,-512.8998,-597.9903548387097,3.085925925925926,0.0,0.012,0.27238709677419354,0.10729999999999999,0.8263548387096774,1.7094666666666667,3.767064516129032,23640380.333333332,0.0,18044986.0,17577514.596774194,21754326.366666667,23826486.16129032,26094008.866666667,24564593.258064516,24.444000000000003,0.0,13.483,17.141903225806452,18.816266666666664,22.02025806451613,24.633533333333332,23.49625806451613,30.49674074074074,0.0,22.59,25.096741935483873,26.560266666666667,29.305225806451613,31.9089,29.90041935483871,19.94344444444444,0.0,7.657,10.738451612903226,12.4055,15.871935483870967,18.699866666666665,18.83606451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,29.0,30.0,26.0,17.0,10.0,566.28,0.0,80.571,158.484,233.678,319.339,434.334,8.201,0.0,1.166,2.28,3.4139999999999997,4.412,6.207,3.2583333333333333,0.0,3.364,3.0503870967741933,2.5,2.7835483870967743,2.9086,3.6632258064516128,2.765
ZA-A1-0002,12.173,1.457,2006,1141.515,0.0,5.164,93.06800000000001,247.746,450.071,655.708,887.591,535.09,0.0,0.387,36.609,70.716,155.015,326.456,392.768,-277.7528,0.0,-6.3260000000000005,-44.38548387096775,-113.2748,-196.99087096774193,-203.6911,-243.76645161290324,5.69288,0.0,0.129,1.1684516129032259,1.1369,2.7193225806451613,5.7147,2.1390967741935483,21385201.4,0.0,14232454.666666666,15158283.677419355,18843296.833333332,22159489.51612903,21428258.983333334,26611371.93548387,20.156959999999998,0.0,11.721333333333334,12.576,15.083333333333334,16.403903225806452,16.792666666666666,17.480096774193548,26.23848,0.0,20.381333333333334,20.004709677419353,23.083733333333335,24.037258064516127,23.1751,24.676387096774192,15.58308,0.0,5.602,6.640032258064516,8.877466666666667,10.058129032258066,11.9226,12.057774193548386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,25.0,21.0,13.0,9.0,12.0,716.17,0.0,96.34100000000001,194.002,299.824,423.638,561.597,10.051,0.0,1.396,2.875,4.043,5.91,7.841,4.80688,0.0,4.203666666666667,4.436709677419355,4.240666666666667,4.177129032258064,4.722666666666667,4.308193548387097,5.133
ZA-A1-0003,11.357,1.479,2006,1770.863,0.0,32.09,153.233,416.13100000000003,758.018,1144.771,1596.656,157.565,0.0,0.007,10.100000000000001,11.456000000000001,40.855000000000004,84.894,104.634,-899.9659166666667,0.0,-24.978,-105.34977419354838,-239.1421,-413.6104838709677,-592.0782999999999,-787.0057419354839,4.410916666666666,0.0,0.00046666666666666666,0.3255806451612903,0.0452,0.9483548387096774,1.4679666666666666,0.6367741935483872,25498908.833333332,0.0,15218170.066666666,17071916.35483871,22151928.0,24683445.258064516,27278543.7,30799804.70967742,24.51725,0.0,12.108866666666668,13.715193548387097,18.763266666666667,21.028612903225806,22.89176666666667,24.57693548387097,31.028666666666666,0.0,22.466,22.310741935483872,27.753033333333335,29.15625806451613,30.800966666666667,32.61835483870968,19.52275,0.0,4.330133333333333,6.634451612903226,10.926033333333333,13.813193548387098,15.948533333333334,17.364806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,15.0,28.0,29.0,21.0,25.0,26.0,767.64,33.274,160.157,318.04200000000003,471.726,589.888,686.077,7.936,0.582,2.01,3.608,4.79,6.058,7.2,2.939666666666667,0.0,2.038066666666667,2.1006774193548385,1.4909666666666666,1.4775806451612903,1.7318333333333333,1.4923548387096774,11.0
ZA-A1-0004,10.879,1.535,2006,1509.496,0.0,0.0,91.724,306.809,581.748,888.248,1235.368,415.366,0.0,0.0,35.711,48.69,114.981,202.821,254.171,-578.33672,0.0,0.0,-37.477709677419355,-148.47056666666668,-285.5532258064516,-402.91263333333336,-536.7489677419355,6.4478,0.0,0.0,1.151967741935484,0.43263333333333337,2.1384193548387094,2.928,1.6564516129032258,21770004.84,0.0,0.0,17178912.129032258,22315473.6,23856507.93548387,26107799.333333332,27956026.64516129,20.965120000000002,0.0,0.0,12.863193548387096,17.169500000000003,18.869,20.216666666666665,21.19741935483871,26.92196,0.0,0.0,21.264612903225807,25.74416666666667,26.842129032258065,28.2294,29.222225806451615,16.75328,0.0,0.0,6.278451612903226,9.878166666666665,12.329677419354837,13.853533333333333,14.896096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,29.0,14.0,15.0,17.0,489.462,0.0,67.959,134.489,202.703,279.519,369.683,7.292,0.0,1.0230000000000001,2.05,2.87,4.122,5.487,5.0685199999999995,0.0,0.0,3.8381935483870966,3.0002666666666666,3.4660967741935482,3.6345,3.296774193548387,4.058
ZA-A1-0005,11.833,1.422,2006,1344.533,0.0,0.0,130.815,334.202,562.322,800.967,1055.627,688.865,0.0,0.0,34.834,64.827,174.996,358.64,453.705,-145.97379310344826,0.0,0.0,-28.082,-114.7294,-184.59677419354838,-147.80406666666667,-175.6143870967742,8.10896551724138,0.0,0.0,1.1611333333333334,0.9997666666666666,3.5538387096774193,6.121466666666667,3.0666129032258063,20123350.413793102,0.0,0.0,15696356.283333333,19557592.15,19887341.419354837,21794861.733333334,23348446.35483871,19.962275862068964,0.0,0.0,14.344866666666666,16.779566666666668,17.29474193548387,17.954833333333333,18.21483870967742,25.726241379310345,0.0,0.0,22.09123333333333,24.954166666666666,24.68851612903226,24.746266666666667,25.483548387096775,15.86096551724138,0.0,0.0,8.686266666666667,10.368599999999999,11.62441935483871,13.099666666666668,12.998451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,21.0,7.0,8.0,12.0,753.981,0.0,63.486999999999995,161.982,271.81600000000003,407.146,565.9110000000001,11.535,0.0,1.42,2.968,4.319,6.479,8.815,5.8117241379310345,0.0,0.0,5.204466666666667,4.829433333333333,4.958838709677419,5.612366666666667,5.213129032258064,5.469
ZA-A1-0006,11.462,1.491,2006,1723.951,0.0,2.4320000000000004,136.762,394.85699999999997,726.751,1073.869,1436.154,296.345,0.0,0.0,11.344,14.924,35.044,98.072,149.861,-743.1774230769231,0.0,-3.251,-61.25132258064516,-202.6972,-381.35496774193547,-562.6187666666667,-700.6305483870967,5.634,0.0,0.0,0.36593548387096775,0.11933333333333333,0.6490322580645161,2.1009333333333333,1.6706129032258066,21898719.884615384,0.0,16939558.0,17812940.0,22906265.8,25047672.19354839,26020341.066666666,27773086.451612905,21.069115384615387,0.0,12.432,14.296774193548387,18.603166666666667,20.706258064516128,21.570600000000002,21.686612903225804,26.284307692307696,0.0,21.583,22.36016129032258,26.661833333333334,28.01790322580645,28.9142,28.88964516129032,17.516461538461538,0.0,5.697,7.902387096774193,11.530666666666667,14.55483870967742,15.5174,16.016516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,27.0,29.0,23.0,17.0,16.0,415.84,0.0,64.14099999999999,123.89699999999999,180.505,235.801,305.95,6.655,0.0,1.0030000000000001,1.982,2.7199999999999998,3.692,4.899,4.205846153846154,0.0,2.055,2.374096774193548,1.6414666666666666,1.7509354838709676,2.221433333333333,2.446322580645161,3.286
ZA-A1-0007,10.142,1.543,2006,1523.837,0.0,0.0,126.03,377.197,676.799,965.695,1269.285,460.854,0.0,0.0,24.997,30.099999999999998,59.928,186.031,274.02299999999997,-531.537,0.0,0.0,-45.417741935483875,-178.8573,-347.74090322580645,-458.7663333333333,-539.755,7.185807692307692,0.0,0.0,0.8063548387096774,0.1701,0.9621935483870968,4.203433333333333,2.838451612903226,20223397.0,0.0,0.0,17297168.35483871,22585450.333333332,24296402.451612905,25327150.933333334,26159981.741935484,19.79046153846154,0.0,0.0,14.065483870967741,18.372233333333334,19.66458064516129,19.629866666666665,19.793225806451613,25.039846153846156,0.0,0.0,22.177225806451613,26.568766666666665,27.358387096774194,26.881566666666668,26.87093548387097,16.127692307692307,0.0,0.0,7.760032258064516,11.296766666666667,13.207870967741936,14.041466666666667,14.460806451612902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,29.0,21.0,16.0,16.0,523.05,0.0,57.903999999999996,115.269,174.85,251.651,364.93899999999996,8.406,0.0,1.026,2.051,2.858,4.182,5.934,5.032538461538461,0.0,0.0,3.5698064516129033,2.8213,2.942709677419355,3.8736666666666664,3.790516129032258,4.9
ZA-A1-0008,11.381,1.507,2006,1349.847,0.0,0.0,105.64699999999999,318.46299999999997,564.608,815.449,1087.024,519.945,0.0,0.0,28.748,38.387,94.756,241.603,305.407,-419.9914827586207,0.0,0.0,-32.45607142857143,-149.42233333333334,-285.60822580645157,-340.3322,-414.0238387096774,7.397862068965518,0.0,0.0,1.0267142857142857,0.3213,1.8183548387096775,4.894900000000001,2.058193548387097,19950103.51724138,0.0,0.0,16900569.85714286,22151269.433333334,23459143.677419353,24859836.1,24901466.51612903,19.062862068965515,0.0,0.0,13.773107142857143,17.093866666666667,17.940161290322582,18.361366666666665,18.760483870967743,24.722620689655173,0.0,0.0,21.86675,25.620566666666665,25.84390322580645,25.658633333333334,26.036129032258064,15.344793103448277,0.0,0.0,7.897714285714286,10.309333333333333,11.742387096774193,13.048266666666667,13.308612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,24.0,18.0,11.0,13.0,563.319,0.0,40.269999999999996,99.755,166.517,261.38,392.09900000000005,9.202,0.0,1.057,2.1180000000000003,3.004,4.631,6.569,6.195862068965518,0.0,0.0,4.695607142857143,3.4995333333333334,3.9268709677419356,4.905,4.966451612903226,4.904
ZA-A1-0009,12.851,1.516,2006,2197.493,0.0,5.721,268.192,625.563,1045.837,1455.705,1843.336,323.338,0.0,0.0,4.121,6.939,13.321,101.27,187.534,-668.7103333333333,0.0,-3.085,-62.75622580645161,-210.42136666666664,-399.39367741935484,-556.3686333333334,-629.6476129032259,5.0297777777777775,0.0,0.0,0.13293548387096776,0.09393333333333334,0.20587096774193547,2.931633333333333,2.7827096774193545,20419310.777777776,0.0,17592116.0,17744093.51612903,22646512.866666667,24591141.70967742,23728039.8,22592036.774193548,23.116925925925926,0.0,15.721,18.466806451612904,21.912366666666667,23.557225806451612,23.662266666666667,22.50422580645161,28.53077777777778,0.0,24.19,25.96622580645161,29.63116666666667,30.880870967741934,30.4269,29.09,19.307666666666666,0.0,8.998,12.346774193548388,15.174666666666667,16.89116129032258,18.3657,17.59051612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,0.0,1.0,31.0,30.0,31.0,16.0,14.0,514.214,0.0,72.89,142.992,206.196,276.686,378.415,7.665,0.0,1.0790000000000002,2.095,2.822,3.948,5.603,4.751740740740741,0.0,2.546,2.5420645161290323,1.9610666666666667,1.8890967741935483,3.0870333333333333,3.847225806451613,3.5
ZA-A1-0001,12.089,1.492,2007,0.0,2.503,72.217,138.78,264.403,445.678,680.158,912.044,0.0,0.002,87.899,200.44,222.465,260.401,287.381,304.315,0.0,-1.9320000000000002,3.0694193548387103,76.13193548387098,62.18046666666667,-13.629741935483867,-112.096,-237.98736,0.0,0.001,2.835387096774194,3.6303548387096773,0.7341666666666666,1.223741935483871,0.8993333333333333,0.6773600000000001,0.0,11134687.0,8915883.334677419,11682397.129032258,16285717.55,20458808.35483871,25734805.166666668,26685229.96,0.0,11.2515,12.170451612903225,11.979225806451613,14.187433333333333,15.84758064516129,17.816,19.27544,0.0,18.25,17.507935483870966,16.89725806451613,19.688466666666667,22.02574193548387,24.112066666666667,25.761080000000003,0.0,6.232,7.833612903225807,7.8134516129032265,9.761099999999999,11.247870967741935,13.196166666666667,14.69408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,16.0,24.0,21.0,24.0,19.0,0.0,217.46500000000003,442.09000000000003,652.157,823.716,954.219,1069.045,0.0,2.715,5.465,8.004,9.622,11.39,12.639,0.0,3.8125,4.1282903225806455,4.533129032258064,4.0947000000000005,3.9435806451612905,3.733966666666667,3.44832,10.0
ZA-A1-0002,12.173,1.457,2007,1070.79,0.0,8.363000000000001,54.875,170.221,354.489,565.906,818.085,644.52,0.0,1.046,122.38300000000001,201.768,334.851,452.071,583.606,-76.4896,0.0,-6.2909999999999995,37.72287096774194,0.1043333333333384,21.324451612903232,4.037666666666673,-33.95370967741935,2.43656,0.0,0.3486666666666667,3.9140967741935486,2.646166666666667,4.293,3.9073333333333333,4.243064516129032,25755058.6,0.0,14234763.333333334,13756876.08064516,18484741.4,19259702.01612903,23344212.933333334,23349622.774193548,20.1082,0.0,12.787666666666667,10.543677419354838,13.6827,15.801935483870968,17.0466,18.134806451612903,27.03956,0.0,21.858,16.642064516129032,20.90236666666667,22.051290322580645,23.650666666666666,24.713161290322578,14.69712,0.0,6.213333333333334,5.714903225806451,8.2032,10.856193548387095,11.922633333333332,13.269612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,17.0,20.0,9.0,11.0,8.0,823.9,0.0,107.101,222.174,357.622,508.447,663.065,11.27,0.0,1.5110000000000001,3.22,4.736,6.892,9.031,4.38164,0.0,4.417,5.030193548387097,4.781733333333333,5.174548387096774,4.796566666666666,4.700612903225807,5.0
ZA-A1-0003,11.357,1.479,2007,1730.863,0.0,35.525000000000006,111.616,316.868,662.225,1062.536,1536.78,185.096,0.0,1.3519999999999999,53.137,54.393,78.367,117.58,181.699,-827.7596666666667,0.0,-21.715533333333333,-68.19764516129032,-172.33773333333332,-331.59809677419355,-495.3975,-702.8620967741934,0.2830833333333333,0.0,0.09013333333333333,1.670483870967742,0.04186666666666667,0.7733548387096775,1.3071,2.0683548387096775,29521383.166666668,0.0,14272337.0,15783059.532258065,22358098.733333334,24770046.70967742,27044935.466666665,28774659.48387097,26.17358333333333,0.0,11.533600000000002,11.805677419354838,16.841733333333334,21.140548387096775,23.343700000000002,25.298193548387097,33.869166666666665,0.0,20.8308,19.433129032258066,25.71963333333333,29.46167741935484,31.1814,33.23935483870968,19.05125,0.0,4.1962,6.048,9.268266666666667,13.977129032258064,16.267966666666666,18.33732258064516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,11.0,0.0,15.0,24.0,30.0,23.0,22.0,20.0,800.825,31.68,152.30700000000002,311.534,474.88100000000003,603.682,712.973,8.552,0.636,2.092,3.799,5.069,6.474,7.806,1.9662499999999998,0.0,2.7022,2.9118387096774194,2.3263000000000003,2.420645161290323,2.3739,2.0940967741935483,11.326
ZA-A1-0004,10.879,1.535,2007,1418.733,0.0,0.0,35.552,186.216,456.58,750.883,1111.149,361.46,0.0,0.0,58.219,64.608,123.609,200.317,335.198,-520.37468,0.0,0.0,-11.661838709677417,-106.27916666666667,-233.46303225806452,-315.8765666666667,-440.53532258064513,1.05048,0.0,0.0,1.8780322580645161,0.21296666666666667,1.903258064516129,2.5569333333333333,4.351,28148667.6,0.0,0.0,16235947.209677419,22427688.066666666,23038182.64516129,25455809.466666665,26105216.870967742,22.30336,0.0,0.0,10.061645161290322,15.000966666666667,18.721419354838712,19.8101,21.62148387096774,29.92396,0.0,0.0,17.561258064516128,23.418400000000002,26.354290322580646,27.309833333333334,29.067903225806454,15.97772,0.0,0.0,4.598193548387097,7.768866666666667,12.448806451612903,13.555066666666667,15.786677419354838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,29.0,17.0,19.0,11.0,535.871,0.0,67.436,142.264,224.445,311.211,410.254,7.862,0.0,1.03,2.187,3.162,4.576,6.07,3.9076,0.0,0.0,4.522903225806452,3.8870333333333336,4.180774193548387,4.413966666666667,4.309806451612903,3.008
ZA-A1-0005,11.833,1.422,2007,1277.469,0.0,0.0,55.607,204.516,436.308,678.438,979.447,683.567,0.0,0.0,64.53999999999999,121.78699999999999,233.564,367.463,599.232,-59.03520689655172,0.0,0.0,-11.899833333333333,-60.6089,-72.97477419354838,-92.02703333333334,-74.17912903225806,2.9081034482758623,0.0,0.0,2.151333333333333,1.9082333333333332,3.605709677419355,4.4633,7.4764193548387095,25467951.103448275,0.0,0.0,15282014.133333333,19441137.583333332,19504468.56451613,22246649.483333334,23296119.741935484,20.276620689655175,0.0,0.0,11.306266666666666,14.948133333333335,17.47716129032258,18.071,19.709967741935483,27.224,0.0,0.0,18.3965,22.651966666666667,24.12858064516129,24.798799999999996,26.713387096774195,15.17296551724138,0.0,0.0,6.250133333333333,9.061266666666667,12.321903225806452,12.971066666666667,14.671645161290321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,22.0,24.0,8.0,10.0,8.0,824.335,0.0,66.037,172.385,300.929,453.854,627.454,12.195,0.0,1.4449999999999998,3.1,4.671,6.987,9.502,5.475965517241379,0.0,0.0,5.3602333333333325,5.3252,5.7058064516129035,5.6933,5.817,5.0
