adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p12,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p12,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p12,mean_cum_fpar1,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_fpar8,mean_cum_ndvi1,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_cum_ndvi8,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm12,yield
PT17,16.711,1.353,2015,0.0,119.097,365.156,690.498,1149.269,1667.063,2220.244,2345.104,0.0,0.0,9.534,26.717,99.37899999999999,110.50999999999999,122.61699999999999,124.332,124.332,0.0,0.0,-13.302904761904761,-70.92651612903227,-127.42356666666666,-208.7533870967742,-389.8566333333334,-581.3890322580645,-703.2547142857144,0.0,0.0,0.454,0.5542903225806451,2.4220666666666664,0.3590645161290323,0.40356666666666663,0.055322580645161296,0.0,0.0,0.0,11477451.88095238,17550926.129032258,19133398.133333333,26197091.467741936,27614828.6,27555062.19354839,27801192.57142857,0.0,0.0,10.671285714285714,12.937387096774193,15.844733333333332,19.799064516129032,22.2598,22.844548387096776,22.837142857142858,0.0,0.0,14.899999999999999,19.120290322580647,21.184866666666668,26.43074193548387,29.339066666666668,30.088645161290323,30.561,0.0,0.0,6.861714285714286,8.084290322580646,11.086233333333332,13.67,16.0232,17.204483870967742,16.726142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,28.0,21.0,29.0,27.0,31.0,7.0,0.0,0.0,76.29050000000001,199.6163333333333,335.09233333333333,452.673,570.7276666666667,712.3026666666666,814.067,0.0,1.0570000000000002,2.84725,4.556,6.1587499999999995,7.79,9.533,10.633000000000001,0.0,4.477428571428571,4.230774193548387,4.456133333333333,3.8741612903225806,3.440633333333333,3.216709677419355,3.084857142857143,0.0,13.075
PT18,14.978,1.496,2015,0.0,120.867,365.365,694.23,1165.965,1707.051,2288.456,2365.041,0.0,0.0,12.444,32.488,110.65700000000001,123.632,141.341,144.285,144.308,0.0,0.0,-15.95773076923077,-74.10529032258064,-129.84536666666665,-206.1995806451613,-379.7973,-569.785129032258,-681.9715,0.0,0.0,0.47861538461538466,0.6465806451612903,2.605633333333334,0.4185483870967742,0.5902999999999999,0.09496774193548387,0.00575,0.0,0.0,11438220.923076924,17329129.80645161,19039207.866666667,26032406.48387097,27189653.5,27781818.83870968,27281856.5,0.0,0.0,9.648730769230768,12.887032258064515,15.962166666666667,20.21725806451613,23.0362,23.755,24.146250000000002,0.0,0.0,14.200884615384616,19.281193548387098,21.558933333333336,27.23225806451613,30.368333333333332,31.411451612903225,31.94275,0.0,0.0,5.786615384615384,7.712483870967741,10.913100000000002,13.61467741935484,16.385266666666666,17.35825806451613,17.669249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,28.0,21.0,29.0,26.0,30.0,4.0,0.0,0.0,66.4335,176.42166666666665,302.87966666666665,421.8206666666667,551.7199999999999,706.6256666666667,812.686,0.0,1.0566666666666669,2.8675,4.659,6.3585,8.102,9.949,0.0,0.0,5.35223076923077,5.056709677419355,5.149766666666666,4.539064516129032,3.902066666666667,3.519225806451613,3.4699999999999998,0.0,13.505
PT11,15.187,1.25,2016,189.451,320.307,468.19,674.615,977.57,1379.494,1513.625,0.0,12.350000000000001,377.418,650.575,802.992,1063.169,1259.66,1302.559,1305.131,0.0,21.167,257.6973870967742,476.2059310344828,592.0090322580645,792.6713666666667,906.5528387096774,901.8598999999999,829.830625,0.0,19.075,11.491967741935483,9.419206896551724,4.916677419354839,8.672566666666667,6.33841935483871,1.4299666666666666,0.3215,0.0,10.5835,4873115.369967742,9053196.03772414,13784377.310483871,17726629.8,19574916.322580647,25981983.0,27401911.0,0.0,2468989.1875,10.712935483870968,9.512275862068964,9.77041935483871,11.880833333333333,14.77274193548387,18.397466666666666,21.766375,0.0,11.175,13.413806451612903,12.89103448275862,13.841870967741936,15.789066666666667,18.509225806451614,22.8554,26.929125,0.0,13.638,7.897677419354839,6.444965517241379,6.005225806451613,8.083966666666667,11.11958064516129,13.9496,16.49925,0.0,8.5345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,17.0,14.0,13.0,25.0,7.0,0.0,1.0,134.39166666666668,337.7916666666667,536.0096666666667,722.458,889.1880000000001,1045.795,1159.155,0.0,1.7377500000000001,4.55275,7.1732499999999995,9.7275,11.856333333333334,13.868500000000001,15.372,0.0,6.45616129032258,6.714862068965517,6.48974193548387,6.762333333333333,6.518774193548387,6.0306999999999995,5.492875,0.0,5.9265,3.422
PT15,14.07,1.483,2016,0.0,148.471,367.23,651.891,1015.28,1485.839,2056.872,2168.315,0.0,0.0,28.493,48.266,93.83,206.725,207.80100000000002,208.249,208.285,0.0,0.0,-8.318571428571428,-53.10387096774193,-104.44696666666667,-117.2338064516129,-232.28473333333335,-412.5865806451613,-524.1446666666667,0.0,0.0,1.3568095238095237,0.6378387096774193,1.5188,3.641774193548387,0.03586666666666667,0.014451612903225807,0.005999999999999999,0.0,0.0,12053279.666666666,18001575.774193548,19857091.8,23092590.451612905,28513665.933333334,27953035.741935484,27480813.0,0.0,0.0,12.07004761904762,12.056741935483872,14.4887,16.722225806451615,20.685299999999998,23.42041935483871,23.573833333333337,0.0,0.0,15.221619047619047,15.831000000000001,17.7268,20.032548387096774,24.996699999999997,28.103193548387097,28.677333333333333,0.0,0.0,9.164571428571428,8.673032258064515,11.4807,13.770870967741935,16.9058,19.433032258064515,19.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,16.0,19.0,30.0,31.0,6.0,0.0,0.0,98.2225,254.96766666666667,426.968,583.0939999999999,724.2786666666667,853.2966666666666,935.972,0.0,1.4383333333333332,3.635,5.8795,7.795333333333333,9.537749999999999,11.3185,12.398,0.0,5.7206190476190475,5.556806451612903,5.656933333333333,5.855096774193549,5.080299999999999,4.574451612903226,4.3815,0.0,11.479
PT16,15.134,1.382,2016,94.912,241.512,408.693,639.966,960.72,1389.804,1747.935,0.0,0.0,38.931,209.374,280.633,455.815,623.72,646.327,658.089,0.0,0.0,12.6233125,87.81213793103448,141.109,216.19650000000001,292.8473548387097,243.6969,125.43395238095238,0.0,0.0,2.4331875,5.8773448275862075,2.298677419354839,5.8393999999999995,5.416290322580645,0.7535666666666666,0.5600952380952381,0.0,0.0,7005331.609375,9712994.99137931,14515102.887096774,18085912.616666667,19687406.177419353,26439650.933333334,28233782.85714286,0.0,0.0,10.932,10.055172413793104,10.392935483870968,12.709100000000001,15.346903225806452,19.302799999999998,22.05385714285714,0.0,0.0,14.3584375,13.846241379310344,14.774645161290323,16.903133333333333,19.407,24.4039,28.332714285714285,0.0,0.0,7.770375,6.734,6.486032258064516,8.859266666666667,11.63674193548387,14.541066666666667,16.444190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,17.0,15.0,15.0,26.0,19.0,0.0,0.0,58.358,172.803,337.02866666666665,493.637,638.283,775.177,930.119,0.0,0.9705,2.8895,5.296250000000001,7.65075,9.69,11.61125,13.499666666666664,0.0,4.937125,5.166551724137931,4.894,5.174866666666667,5.120516129032258,4.4328666666666665,3.7536666666666667,0.0,0.0,8.05
PT17,16.711,1.353,2016,0.0,135.389,337.342,612.727,977.805,1467.461,2065.778,2180.386,0.0,0.0,44.031,76.312,149.082,290.815,293.855,298.633,298.669,0.0,0.0,4.518772727272727,-24.129032258064516,-42.86116666666667,-27.18103225806452,-138.0001,-335.88261290322583,-461.5046666666667,0.0,0.0,2.0014090909090907,1.0413225806451611,2.4256666666666664,4.5720322580645165,0.10133333333333333,0.1541290322580645,0.006000000000000001,0.0,0.0,10962653.545454545,15818237.870967742,19153121.233333334,21683776.112903226,27726930.866666667,28454698.06451613,27388702.0,0.0,0.0,11.154045454545455,11.514612903225805,14.179499999999999,16.776709677419355,21.321866666666665,24.300548387096775,24.101333333333333,0.0,0.0,15.04868181818182,16.258774193548387,18.7819,21.543774193548387,27.795666666666666,31.88035483870968,31.625333333333334,0.0,0.0,7.78609090909091,7.520741935483871,10.264100000000001,12.633354838709678,15.74,17.93967741935484,17.535666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,13.0,24.0,17.0,18.0,30.0,30.0,6.0,0.0,0.0,90.8215,234.81533333333334,391.68533333333335,525.31,640.7583333333333,770.1819999999999,870.976,0.0,1.2303333333333333,3.2722499999999997,5.52925,7.114999999999999,8.63325,10.355,11.484,0.0,4.722545454545455,4.432064516129032,4.727266666666667,4.777838709677419,3.7585333333333333,3.2383870967741935,3.141666666666666,0.0,11.962
PT18,14.978,1.496,2016,0.0,157.371,346.456,619.246,986.986,1494.487,2126.963,2184.655,0.0,0.0,55.69,90.873,178.862,318.505,322.144,328.79200000000003,328.79200000000003,0.0,0.0,3.973555555555555,-17.693516129032258,-26.368566666666666,-4.674967741935484,-114.81643333333334,-308.76196774193545,-423.9753333333333,0.0,0.0,2.0625925925925923,1.1349354838709678,2.9329666666666667,4.504612903225807,0.1213,0.2144516129032258,0.0,0.0,0.0,10564234.907407407,15775082.193548387,18581518.966666665,20777218.758064516,27731304.266666666,28409578.19354839,28041639.333333332,0.0,0.0,10.828555555555555,11.099516129032258,14.093,16.86258064516129,21.9167,25.402451612903224,24.230666666666664,0.0,0.0,15.07,16.346451612903227,19.109433333333335,21.91616129032258,28.675166666666666,33.33893548387097,32.476333333333336,0.0,0.0,7.2267777777777775,6.712548387096774,9.705966666666665,12.376612903225807,15.767266666666668,18.473354838709678,17.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,23.0,17.0,19.0,28.0,30.0,3.0,0.0,0.0,85.05349999999999,221.01233333333334,370.75866666666667,502.68100000000004,624.6260000000001,764.1293333333333,869.119,0.0,1.2553333333333334,3.335,5.65825,7.480333333333333,9.064499999999999,10.866,0.0,0.0,5.466703703703704,5.219258064516129,5.4860999999999995,5.463645161290322,4.446266666666667,3.6731935483870966,3.510666666666667,0.0,12.872
PT11,15.187,1.25,2017,103.907,260.202,467.586,764.141,1132.758,1564.306,1698.934,0.0,3.167,104.82600000000001,314.784,420.365,443.396,604.417,628.287,642.856,0.0,0.001,4.0435483870967746,215.26321428571427,251.70193548387098,215.57976666666667,222.36658064516126,157.16846666666666,87.67666666666666,0.0,-1.529,3.3814516129032257,7.4985,3.4058387096774196,0.7676999999999999,5.1942258064516125,0.7956666666666667,1.6187777777777779,0.0,0.0005,7237396.302419355,9599935.29017857,14902322.193548387,22603629.233333334,22378146.548387095,26297429.733333334,25110339.555555556,0.0,8541199.0,8.15941935483871,10.581964285714287,11.689806451612904,14.885166666666667,16.890870967741936,19.384933333333333,19.95866666666667,0.0,6.5835,12.571032258064516,14.532964285714286,16.06932258064516,20.338033333333332,21.102612903225808,23.98303333333333,24.554111111111112,0.0,13.2235,4.4598387096774195,7.13675,7.837935483870968,9.7912,12.68441935483871,14.8733,15.32888888888889,0.0,3.159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,16.0,28.0,19.0,26.0,8.0,0.0,2.0,128.59699999999998,323.81566666666663,522.9456666666666,712.4250000000001,876.526,1039.9206666666666,1162.123,0.0,1.659,4.146,6.679,8.869333333333334,10.90975,13.2825,14.907,0.0,5.292354838709677,6.015857142857143,5.806903225806452,5.325033333333334,5.456677419354839,5.016866666666667,4.768,0.0,5.0885,3.338
PT15,14.07,1.483,2017,0.0,153.48499999999999,421.668,764.841,1191.359,1708.414,2253.517,2382.476,0.0,0.0,52.102000000000004,130.648,157.062,180.292,181.788,182.161,182.193,0.0,0.0,24.4655,7.284677419354838,-55.76436666666667,-145.59232258064517,-303.8611666666667,-489.47874193548387,-610.4168571428571,0.0,0.0,2.6051,2.5337419354838713,0.8804666666666666,0.7493548387096775,0.04986666666666666,0.012032258064516129,0.004571428571428572,0.0,0.0,12615346.9375,16680205.967741935,22617890.4,24994766.741935484,28015976.866666667,28570878.129032258,27392466.85714286,0.0,0.0,12.674249999999999,13.651064516129033,16.4391,18.758645161290325,22.235166666666665,22.58396774193548,23.422714285714285,0.0,0.0,15.8138,17.211709677419353,20.654666666666667,22.648,26.743333333333332,27.443612903225805,29.005142857142857,0.0,0.0,9.92225,10.53216129032258,12.737133333333333,15.134354838709678,18.12156666666667,18.431387096774195,18.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,26.0,27.0,30.0,31.0,7.0,0.0,0.0,90.5,241.07266666666666,417.1313333333333,572.3296666666666,703.5776666666667,822.6453333333333,901.042,0.0,1.2523333333333333,3.458,5.509,7.347,9.17675,10.86125,11.886,0.0,6.207,6.11125806451613,5.6057,5.527645161290322,4.913666666666667,4.415387096774194,4.014857142857143,0.0,11.686
PT16,15.134,1.382,2017,48.862,218.815,445.685,773.525,1171.733,1638.834,1989.922,0.0,0.0,65.377,180.346,260.865,273.044,377.665,389.387,394.54,0.0,0.0,5.642,109.59557142857143,114.19741935483871,58.88203333333334,8.011129032258072,-97.93946666666666,-224.47636363636363,0.0,0.0,4.0860625,4.1060357142857145,2.597387096774194,0.4059666666666667,3.3748709677419355,0.3907333333333333,0.23422727272727276,0.0,0.0,8069773.7109375,10345938.69642857,15118693.193548387,22719482.766666666,23150878.903225806,26685624.8,26074575.818181816,0.0,0.0,7.8500625,11.069749999999999,12.318387096774194,15.927999999999999,17.845419354838707,20.570033333333335,20.958545454545455,0.0,0.0,12.5391875,15.286285714285714,17.035387096774194,21.927266666666664,22.749967741935485,26.047,26.65940909090909,0.0,0.0,3.7309375,7.464821428571428,8.239096774193548,10.5447,13.124870967741934,15.644766666666667,15.938636363636363,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,12.0,19.0,28.0,20.0,27.0,21.0,0.0,0.0,51.875,156.81466666666668,317.35633333333334,472.646,614.6673333333333,765.0503333333332,941.71,0.0,0.8674999999999999,2.62975,4.9555,6.934,8.8205,11.018,13.005333333333333,0.0,4.572875,4.929,4.653032258064516,4.0104,4.246741935483871,3.7603,3.5965454545454545,0.0,0.0,9.029
PT17,16.711,1.353,2017,0.0,139.743,396.42,765.939,1210.834,1739.729,2287.17,2413.114,0.0,0.0,34.745,113.422,115.986,170.51,173.012,180.511,180.542,0.0,0.0,8.260142857142858,-12.438064516129032,-80.22766666666666,-182.1157741935484,-345.2757666666667,-532.3124193548388,-656.3651428571428,0.0,0.0,1.6545238095238095,2.5379677419354842,0.08546666666666666,1.7588387096774194,0.0834,0.2419032258064516,0.004428571428571428,0.0,0.0,12129372.5,15915269.653225806,23253552.8,24502511.870967742,27525292.933333334,27482041.16129032,27425266.285714287,0.0,0.0,11.654428571428571,13.279903225806452,17.3173,19.351451612903226,22.629833333333334,22.659387096774193,22.991999999999997,0.0,0.0,16.389333333333333,18.231806451612904,24.104433333333336,25.31793548387097,29.670666666666666,29.894774193548386,30.808857142857143,0.0,0.0,7.834761904761905,9.040129032258065,11.485533333333333,14.069129032258065,16.8421,17.10074193548387,17.137285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,21.0,29.0,23.0,30.0,30.0,7.0,0.0,0.0,85.4055,225.63733333333334,379.46000000000004,502.87733333333335,617.4263333333333,754.5873333333333,855.781,0.0,1.103,3.082,4.8213333333333335,6.3285,7.967499999999999,9.709,10.798,0.0,4.725428571428572,4.628064516129032,3.871,4.1046774193548385,3.415966666666667,3.210225806451613,3.0652857142857144,0.0,13.667
PT18,14.978,1.496,2017,0.0,169.896,418.396,787.879,1245.016,1798.316,2378.651,2456.484,0.0,0.0,46.919,121.262,127.487,175.06300000000002,180.32500000000002,184.159,184.161,0.0,0.0,10.783807692307693,-8.711225806451614,-80.0043,-183.95629032258066,-347.1403,-539.1899999999999,-656.594,0.0,0.0,1.8045769230769229,2.3981612903225806,0.2075,1.534709677419355,0.17539999999999997,0.1236774193548387,0.0005,0.0,0.0,11250712.884615384,15644159.048387097,22898836.1,23818101.0,27508123.133333333,27848188.258064516,27800779.0,0.0,0.0,11.534461538461539,13.016129032258064,17.316100000000002,19.746354838709678,23.44333333333333,23.720483870967744,24.45825,0.0,0.0,16.203576923076923,18.365709677419353,24.274066666666666,26.101870967741934,30.816933333333335,31.506774193548388,32.47625,0.0,0.0,7.665692307692307,8.466903225806451,11.099166666666667,13.902870967741936,16.9905,17.266064516129035,17.4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,17.0,21.0,28.0,25.0,28.0,30.0,4.0,0.0,0.0,78.75200000000001,213.0,366.01,496.8016666666667,627.9633333333334,779.9486666666667,884.729,0.0,1.1673333333333333,3.25325,5.139,6.773,8.5495,10.3735,0.0,0.0,5.557038461538462,5.384483870967743,4.608333333333333,4.654677419354838,3.8925,3.557516129032258,3.39475,0.0,13.733
PT11,15.187,1.25,2018,144.929,234.688,372.08,591.36,909.612,1295.996,1423.741,0.0,14.754,161.466,291.825,695.7379999999999,893.475,944.268,1021.755,1061.129,0.0,18.25,98.51603225806451,155.1434642857143,451.9151290322581,671.2985666666666,638.0084193548387,618.9299,602.5592222222222,0.0,9.147499999999999,4.619870967741936,4.655678571428572,13.029451612903227,6.591233333333333,1.6384838709677418,2.5829,4.374888888888888,0.0,9.125,6286784.596774193,10091247.629464285,11497509.983870968,17536795.708333332,22243691.967741936,22014991.433333334,21988793.777777776,0.0,4554043.25,9.199193548387097,8.192428571428572,9.432,12.309333333333335,15.266193548387097,17.879466666666666,19.19388888888889,0.0,12.376999999999999,12.649354838709677,12.391321428571429,12.360548387096776,16.1851,19.406225806451612,21.554333333333332,22.524555555555555,0.0,14.5125,5.691225806451613,4.488678571428571,6.476774193548387,8.693299999999999,11.274645161290323,14.362766666666666,15.869444444444444,0.0,10.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,5.0,12.0,22.0,17.0,5.0,0.0,0.0,122.39033333333333,313.241,504.0896666666666,687.8683333333333,852.2596666666667,1006.4473333333334,1120.793,0.0,1.64875,4.281,6.8425,9.069666666666667,11.05575,13.306999999999999,14.855,0.0,5.44783870967742,5.399107142857143,6.409677419354838,6.643166666666667,6.012903225806451,5.840599999999999,5.788111111111111,0.0,5.4485,3.805
PT15,14.07,1.483,2018,0.0,137.05,381.393,654.569,1002.077,1415.042,1889.044,2043.374,0.0,0.0,46.708,208.103,309.763,332.48,350.678,353.695,354.319,0.0,0.0,-15.622399999999999,92.12764516129032,102.91666666666667,43.99645161290322,-63.28476666666666,-200.64190322580646,-308.6192857142857,0.0,0.0,2.3354,5.206290322580646,3.3886666666666665,0.7328064516129031,0.6066,0.09732258064516129,0.08914285714285715,0.0,0.0,13187806.0,14205957.903225806,19607122.725,24576966.64516129,25274436.266666666,27422271.419354837,27130985.42857143,0.0,0.0,11.852500000000001,12.882032258064516,14.105866666666666,16.209935483870968,18.7655,20.290387096774193,27.04714285714286,0.0,0.0,15.72275,15.542806451612902,17.370866666666664,19.91212903225806,22.335066666666666,24.24758064516129,32.767714285714284,0.0,0.0,8.199349999999999,10.237064516129031,11.293433333333333,13.178129032258065,15.9434,17.364290322580647,22.044428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,11.0,13.0,22.0,26.0,31.0,7.0,0.0,0.0,82.797,221.66566666666668,389.8093333333333,550.958,693.381,822.417,905.674,0.0,1.1353333333333333,3.12475,5.1659999999999995,7.0625,9.033249999999999,10.91725,0.0,0.0,5.0276000000000005,6.197645161290323,6.007499999999999,5.646225806451612,5.491933333333334,5.280322580645161,4.7987142857142855,0.0,12.132
PT16,15.134,1.382,2018,79.431,192.352,359.124,598.3870000000001,929.5260000000001,1330.0900000000001,1661.451,0.0,0.0,20.604999999999997,89.57300000000001,380.977,534.624,580.297,637.285,657.388,0.0,0.0,0.26662500000000056,-7.661999999999999,185.7237741935484,317.34690000000006,273.36345161290325,227.99723333333336,151.2405,0.0,0.0,1.2878124999999998,2.463142857142857,9.400129032258064,5.121566666666666,1.473322580645161,1.8996,0.9137727272727273,0.0,0.0,8818647.125,10997179.32142857,12749868.951612903,17945729.983333334,22367608.887096774,22036999.075,23776337.272727273,0.0,0.0,9.9644375,9.032892857142857,10.379741935483871,12.975433333333333,15.681903225806453,18.35213333333333,20.061863636363636,0.0,0.0,14.4256875,13.68217857142857,13.708709677419355,17.216133333333335,20.2288064516129,22.525933333333334,24.575545454545455,0.0,0.0,5.9805,4.855571428571429,7.079709677419355,9.108033333333333,11.44793548387097,14.6855,16.46722727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,7.0,14.0,24.0,17.0,18.0,0.0,0.0,53.655,163.37366666666668,327.0226666666667,486.1503333333333,632.5266666666666,773.4956666666667,941.1493333333333,0.0,0.8959999999999999,2.66125,5.0794999999999995,7.105999999999999,9.01775,11.19525,13.145666666666665,0.0,4.1780625,4.059678571428572,5.286354838709678,5.1369,4.651516129032258,4.673033333333334,4.372136363636364,0.0,0.0,7.86
PT17,16.711,1.353,2018,0.0,123.49499999999999,341.262,612.232,982.667,1433.112,1945.508,2115.224,0.0,0.0,42.268,202.486,289.896,321.741,340.443,346.063,347.901,0.0,0.0,-10.970619047619047,84.336,98.1123,21.26293548387097,-81.08363333333334,-233.44932258064517,-345.9904285714286,0.0,0.0,2.0127619047619048,5.168322580645161,2.9136666666666664,1.0272580645161289,0.6234,0.18129032258064517,0.26257142857142857,0.0,0.0,12035108.357142856,13947747.596774194,18619195.433333334,23680965.225806452,23881143.2,25696664.0,26728141.714285713,0.0,0.0,10.880714285714285,12.02474193548387,14.032333333333334,16.949516129032258,20.014833333333335,21.52890322580645,29.24514285714286,0.0,0.0,16.21095238095238,15.663548387096775,18.889033333333334,22.339903225806452,25.340066666666665,27.353354838709677,38.211285714285715,0.0,0.0,6.289857142857143,8.588483870967742,9.971233333333334,12.181225806451613,15.670633333333335,17.12167741935484,21.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,10.0,15.0,25.0,23.0,29.0,6.0,0.0,0.0,87.7225,229.46033333333335,395.31166666666667,542.477,660.6229999999999,784.5983333333334,882.048,0.0,1.1506666666666667,3.2385,5.302333333333333,7.08725,9.002749999999999,10.711500000000001,0.0,0.0,4.030809523809524,5.2740322580645165,4.787433333333333,4.11841935483871,4.0902,3.8286774193548387,3.196142857142857,0.0,13.22
PT18,14.978,1.496,2018,0.0,127.837,329.983,600.388,974.071,1432.108,1955.905,2063.478,0.0,0.0,45.052,234.278,332.42,377.902,403.995,409.20799999999997,410.932,0.0,0.0,-19.578769230769232,97.68045161290323,129.05323333333334,62.120935483870966,-26.779400000000003,-175.51383870967743,-278.33050000000003,0.0,0.0,1.7327692307692308,6.104064516129032,3.2714,1.4671612903225806,0.8697666666666667,0.16816129032258065,0.431,0.0,0.0,12149271.653846154,13456188.943548387,18349082.5,22962251.080645163,23365477.4,25939503.612903226,27111079.0,0.0,0.0,9.916807692307692,11.52083870967742,14.013499999999999,17.054290322580645,20.2679,21.89667741935484,31.893250000000002,0.0,0.0,15.467,15.503774193548388,19.203366666666668,22.798903225806452,25.946133333333332,28.31135483870968,41.61,0.0,0.0,5.186692307692307,7.851806451612903,9.619433333333335,11.962774193548388,15.517533333333335,16.912419354838708,22.26025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,22.0,11.0,14.0,22.0,22.0,29.0,3.0,0.0,0.0,80.1265,214.55933333333334,373.653,516.9273333333333,641.849,784.0630000000001,894.281,0.0,1.1413333333333335,3.239,5.345,7.2005,9.08175,10.99725,0.0,0.0,4.632,5.987161290322581,5.5234,4.958645161290322,4.850433333333333,4.449161290322581,3.8495,0.0,13.3
