adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<-2p1,tmin<-2p2,tmin<-2p3,tmin<-2p4,tmin<-2p5,tmin<-2p6,tmin<-2p7,tmin<-2p8,tmin<-2p12,tmax>33p1,tmax>33p2,tmax>33p3,tmax>33p4,tmax>33p5,tmax>33p6,tmax>33p7,tmax>33p8,tmax>33p12,prec<2p1,prec<2p2,prec<2p3,prec<2p4,prec<2p5,prec<2p6,prec<2p7,prec<2p8,prec<2p12,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_fpar8,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_cum_ndvi8,max_ssm1,max_ssm2,max_ssm3,max_ssm4,max_ssm5,max_ssm6,max_ssm7,max_ssm8,max_ssm12,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
PT17,16.711,1.353,2015,0.0,21.295,112.354,287.696,591.467,959.261,1357.442,1447.302,0.0,0.0,9.534,26.717,99.379,110.51,122.617,124.332,124.332,0.0,0.0,-13.30290476190476,-70.92651612903227,-127.42356666666666,-208.7533870967742,-389.8566333333334,-581.3890322580645,-703.2547142857144,0.0,0.0,0.454,0.5542903225806451,2.4220666666666664,0.3590645161290323,0.4035666666666666,0.0553225806451612,0.0,0.0,0.0,11477451.88095238,17550926.129032258,19133398.133333333,26197091.467741936,27614828.6,27555062.19354839,27801192.57142857,0.0,0.0,10.671285714285714,12.937387096774192,15.844733333333332,19.799064516129032,22.2598,22.844548387096776,22.837142857142855,0.0,0.0,14.9,19.120290322580647,21.184866666666668,26.43074193548387,29.339066666666668,30.088645161290323,30.561,0.0,0.0,6.861714285714286,8.084290322580646,11.086233333333332,13.67,16.0232,17.204483870967742,16.726142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,19.0,29.0,22.0,29.0,29.0,31.0,7.0,0.0,0.0,76.29050000000001,200.099,335.867,452.748,569.616,711.8779999999999,814.067,0.0,1.053,2.8495,4.545,6.1665,7.7935,9.5325,10.633,0.0,4.768,5.214,5.519,5.04,4.513,3.499,3.197,0.0,13.075,12.992507800000002,0.00030939396069996753,0.017589598082388566,5,train,12.9166123,0.00040364201294998457,0.02009084400790531,5,train
PT18,14.978,1.496,2015,0.0,15.037,105.186,284.051,600.786,991.872,1418.277,1474.862,0.0,0.0,12.444,32.488,110.657,123.632,141.341,144.285,144.308,0.0,0.0,-15.95773076923077,-74.10529032258064,-129.84536666666665,-206.1995806451613,-379.7973,-569.785129032258,-681.9715,0.0,0.0,0.4786153846153846,0.6465806451612903,2.605633333333334,0.4185483870967742,0.5902999999999999,0.0949677419354838,0.00575,0.0,0.0,11438220.923076924,17329129.80645161,19039207.866666667,26032406.48387097,27189653.5,27781818.83870968,27281856.5,0.0,0.0,9.648730769230768,12.887032258064515,15.962166666666668,20.21725806451613,23.0362,23.755,24.14625,0.0,0.0,14.200884615384616,19.281193548387098,21.558933333333336,27.23225806451613,30.36833333333333,31.411451612903225,31.94275,0.0,0.0,5.786615384615384,7.712483870967741,10.913100000000002,13.61467741935484,16.385266666666666,17.35825806451613,17.669249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,1.0,0.0,0.0,24.0,28.0,21.0,29.0,27.0,31.0,4.0,0.0,0.0,66.4335,176.622,303.251,421.476,550.544,706.65,812.686,0.0,1.0550000000000002,2.8715,4.6530000000000005,6.3665,8.109,9.952,0.0,0.0,5.57,5.634,6.028,5.584,4.952,3.678,3.586,0.0,13.505,13.066565800000001,0.002632256913700024,0.05130552517711932,5,train,12.9926937,0.0025564540119499372,0.05056138854847578,5,train
PT11,15.187,1.25,2016,42.654,61.46600000000001,72.247,134.56900000000002,282.524,534.448,628.579,0.0,2.3500000000000014,377.418,650.575,802.992,1063.169,1259.66,1302.559,1305.131,0.0,21.167,257.6973870967742,476.2059310344828,592.0090322580645,792.6713666666667,906.5528387096774,901.8599,829.830625,0.0,19.075,11.491967741935484,9.419206896551724,4.916677419354839,8.672566666666667,6.33841935483871,1.4299666666666666,0.3215,0.0,10.5835,4873115.369967742,9053196.03772414,13784377.310483873,17726629.8,19574916.322580647,25981983.0,27401911.0,0.0,2468989.1875,10.712935483870968,9.512275862068964,9.77041935483871,11.880833333333332,14.77274193548387,18.397466666666663,21.766375,0.0,11.175,13.413806451612905,12.89103448275862,13.841870967741936,15.789066666666669,18.509225806451614,22.8554,26.929125,0.0,13.638,7.897677419354839,6.444965517241379,6.005225806451613,8.083966666666667,11.11958064516129,13.9496,16.49925,0.0,8.5345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,19.0,16.0,16.0,26.0,8.0,0.0,1.0,134.249,338.033,536.408,723.253,889.696,1044.898,1159.155,0.0,1.722,4.561999999999999,7.18,9.764,11.862,13.857,15.372,0.0,7.223,7.37,6.967,7.239,6.91,6.515,5.641,0.0,6.084,3.422,3.20254276,0.00044158528950299594,0.021013930843680723,5,test,3.268968,0.0004247731724599973,0.020610026017935962,5,test
PT15,14.07,1.483,2016,0.0,47.577,111.336,245.997,454.386,774.945,1190.978,1272.421,0.0,0.0,28.493,48.266,93.83,206.725,207.801,208.249,208.285,0.0,0.0,-8.318571428571428,-53.10387096774193,-104.44696666666668,-117.2338064516129,-232.28473333333332,-412.5865806451613,-524.1446666666667,0.0,0.0,1.3568095238095237,0.6378387096774193,1.5188,3.641774193548387,0.0358666666666666,0.0144516129032258,0.0059999999999999,0.0,0.0,12053279.666666666,18001575.774193548,19857091.8,23092590.451612905,28513665.933333334,27953035.741935484,27480813.0,0.0,0.0,12.07004761904762,12.056741935483872,14.4887,16.722225806451615,20.6853,23.42041935483871,23.573833333333337,0.0,0.0,15.221619047619049,15.831,17.7268,20.03254838709677,24.9967,28.103193548387097,28.677333333333333,0.0,0.0,9.164571428571428,8.673032258064515,11.4807,13.770870967741937,16.9058,19.433032258064515,19.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,21.0,22.0,30.0,31.0,6.0,0.0,0.0,98.2225,255.648,427.486,583.675,724.756,853.486,935.972,0.0,1.481,3.6425,5.8665,7.786,9.55,11.3195,12.398,0.0,6.033,5.797,6.388,6.779,5.37,4.991,4.431,0.0,11.479,6.6550697,0.00520902471374498,0.07217357351375212,5,test,6.67224674,0.005001603936817989,0.0707220187552504,5,test
PT16,15.134,1.382,2016,22.193,47.954,67.418,149.634,315.388,594.472,847.603,0.0,0.0,38.931,209.374,280.633,455.815,623.72,646.327,658.089,0.0,0.0,12.6233125,87.81213793103448,141.109,216.1965,292.8473548387097,243.6969,125.43395238095238,0.0,0.0,2.4331875,5.877344827586208,2.298677419354839,5.8394,5.416290322580645,0.7535666666666666,0.5600952380952381,0.0,0.0,7005331.609375,9712994.99137931,14515102.887096774,18085912.616666667,19687406.177419357,26439650.933333334,28233782.85714286,0.0,0.0,10.932,10.055172413793104,10.392935483870968,12.7091,15.346903225806452,19.3028,22.05385714285714,0.0,0.0,14.3584375,13.846241379310344,14.774645161290325,16.903133333333333,19.407,24.4039,28.332714285714285,0.0,0.0,7.770375,6.734,6.486032258064516,8.859266666666667,11.63674193548387,14.541066666666667,16.444190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,17.0,20.0,16.0,18.0,28.0,19.0,0.0,0.0,58.358,173.222,337.242,494.114,638.68,774.448,928.898,0.0,0.9705,2.897,5.298500000000001,7.6685,9.689,11.6095,13.495,0.0,5.289,6.245,5.323,6.104,5.853,4.976,4.166,0.0,0.0,8.05,5.66982256,0.0016448625448429995,0.040556905020514074,5,test,5.8529985,0.0030144665016300113,0.05490415741662931,5,test
PT17,16.711,1.353,2016,0.0,35.721999999999994,82.92699999999999,208.312,418.39,758.046,1201.363,1285.971,0.0,0.0,44.031,76.312,149.082,290.815,293.855,298.633,298.669,0.0,0.0,4.518772727272727,-24.12903225806452,-42.86116666666667,-27.18103225806452,-138.0001,-335.88261290322583,-461.5046666666667,0.0,0.0,2.0014090909090907,1.0413225806451611,2.4256666666666664,4.5720322580645165,0.1013333333333333,0.1541290322580645,0.006,0.0,0.0,10962653.545454543,15818237.870967742,19153121.23333333,21683776.112903222,27726930.866666667,28454698.06451613,27388702.0,0.0,0.0,11.154045454545455,11.514612903225805,14.1795,16.776709677419355,21.321866666666665,24.30054838709677,24.101333333333333,0.0,0.0,15.04868181818182,16.258774193548387,18.7819,21.543774193548387,27.795666666666666,31.88035483870968,31.625333333333334,0.0,0.0,7.78609090909091,7.520741935483871,10.2641,12.633354838709678,15.74,17.93967741935484,17.535666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,16.0,26.0,19.0,22.0,30.0,30.0,6.0,0.0,0.0,90.8215,235.436,392.525,526.128,640.109,769.097,870.976,0.0,1.241,3.282,5.561999999999999,7.112,8.636,10.3515,11.484,0.0,5.364,4.982,5.489,5.962,4.104,4.016,3.253,0.0,11.962,10.347259,0.021954751697499875,0.14817135923483957,5,test,10.3116903,0.026510107512950205,0.16281924798054498,5,test
PT18,14.978,1.496,2016,0.0,37.81,73.44800000000001,196.238,408.978,766.479,1243.955,1286.647,0.0,0.0,55.69,90.873,178.862,318.505,322.144,328.79200000000003,328.79200000000003,0.0,0.0,3.973555555555555,-17.693516129032258,-26.368566666666663,-4.674967741935484,-114.81643333333334,-308.76196774193545,-423.9753333333333,0.0,0.0,2.0625925925925923,1.1349354838709678,2.9329666666666667,4.504612903225807,0.1213,0.2144516129032258,0.0,0.0,0.0,10564234.907407409,15775082.193548389,18581518.966666665,20777218.75806452,27731304.266666666,28409578.19354839,28041639.33333333,0.0,0.0,10.828555555555557,11.099516129032258,14.093,16.86258064516129,21.9167,25.402451612903224,24.230666666666664,0.0,0.0,15.07,16.346451612903227,19.10943333333333,21.91616129032258,28.675166666666662,33.33893548387097,32.476333333333336,0.0,0.0,7.2267777777777775,6.712548387096774,9.705966666666663,12.376612903225809,15.767266666666668,18.47335483870968,17.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,19.0,26.0,19.0,22.0,30.0,30.0,3.0,0.0,0.0,85.05349999999999,221.557,371.431,503.196,623.824,763.312,869.119,0.0,1.261,3.3425,5.6915,7.471,9.0635,10.864,0.0,0.0,6.041,5.636,6.218,6.385,4.869,4.453,3.558,0.0,12.872,10.1645068,0.02109791384469993,0.14525120944315725,5,test,10.0407138,0.02935588812419989,0.1713356008662528,5,test
PT11,15.187,1.25,2017,13.675,41.711,112.515,259.07,472.687,754.235,843.863,0.0,0.0,104.826,314.784,420.365,443.396,604.417,628.287,642.856,0.0,0.001,4.043548387096775,215.26321428571427,251.70193548387095,215.57976666666667,222.3665806451613,157.16846666666666,87.67666666666666,0.0,-1.529,3.3814516129032257,7.4985,3.40583870967742,0.7676999999999999,5.1942258064516125,0.7956666666666667,1.618777777777778,0.0,0.0005,7237396.302419355,9599935.29017857,14902322.193548389,22603629.23333333,22378146.54838709,26297429.73333333,25110339.55555556,0.0,8541199.0,8.15941935483871,10.581964285714289,11.689806451612904,14.885166666666668,16.890870967741936,19.384933333333333,19.95866666666667,0.0,6.5835,12.571032258064516,14.532964285714286,16.06932258064516,20.33803333333333,21.102612903225808,23.98303333333333,24.554111111111112,0.0,13.2235,4.45983870967742,7.13675,7.837935483870968,9.7912,12.68441935483871,14.8733,15.32888888888889,0.0,3.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,17.0,29.0,21.0,26.0,8.0,0.0,2.0,128.563,323.583,523.198,713.645,876.5310000000001,1038.772,1162.123,0.0,1.661,4.17,6.681,8.878,10.920000000000002,13.272,14.907,0.0,6.302,6.78,6.375,5.752,6.426,5.353,4.961,0.0,5.089,3.338,3.23074,0.00023501654145500266,0.015330249230035455,5,test,3.24578498,0.0003319100189519994,0.01821839781517572,5,test
PT15,14.07,1.483,2017,0.0,54.457,169.057,362.23,633.748,1000.803,1390.906,1484.865,0.0,0.0,52.102,130.648,157.062,180.292,181.788,182.161,182.193,0.0,0.0,24.4655,7.284677419354838,-55.76436666666667,-145.59232258064517,-303.8611666666667,-489.4787419354839,-610.4168571428571,0.0,0.0,2.6051,2.5337419354838717,0.8804666666666666,0.7493548387096775,0.0498666666666666,0.0120322580645161,0.0045714285714285,0.0,0.0,12615346.9375,16680205.967741936,22617890.4,24994766.741935484,28015976.866666667,28570878.129032254,27392466.85714286,0.0,0.0,12.67425,13.651064516129033,16.4391,18.758645161290325,22.235166666666665,22.58396774193548,23.422714285714285,0.0,0.0,15.8138,17.211709677419353,20.654666666666667,22.648,26.74333333333333,27.443612903225805,29.005142857142857,0.0,0.0,9.92225,10.53216129032258,12.737133333333333,15.134354838709678,18.12156666666667,18.431387096774195,18.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,24.0,27.0,27.0,30.0,31.0,7.0,0.0,0.0,90.5,241.136,418.041,573.1899999999999,704.028,822.704,901.042,0.0,1.235,3.4615,5.504,7.365,9.1785,10.859,11.886,0.0,7.163,6.6,6.348,6.146,5.193,4.743,4.138,0.0,11.686,7.80851416,0.03449125186041298,0.1857182055168878,5,test,7.952083740000001,0.024959422196688008,0.15798551261646748,5,test
PT16,15.134,1.382,2017,5.9030000000000005,44.816,131.158,308.998,552.206,869.307,1110.395,0.0,0.0,65.377,180.346,260.865,273.044,377.665,389.387,394.54,0.0,0.0,5.642,109.59557142857145,114.19741935483871,58.88203333333334,8.011129032258072,-97.93946666666666,-224.47636363636363,0.0,0.0,4.0860625,4.1060357142857145,2.597387096774194,0.4059666666666667,3.3748709677419355,0.3907333333333333,0.2342272727272727,0.0,0.0,8069773.7109375,10345938.69642857,15118693.193548389,22719482.766666666,23150878.90322581,26685624.8,26074575.818181816,0.0,0.0,7.8500625,11.06975,12.318387096774194,15.928,17.845419354838707,20.57003333333333,20.95854545454545,0.0,0.0,12.5391875,15.286285714285714,17.035387096774194,21.927266666666664,22.749967741935485,26.047,26.65940909090909,0.0,0.0,3.7309375,7.464821428571428,8.239096774193548,10.5447,13.124870967741934,15.644766666666667,15.938636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,15.0,23.0,28.0,25.0,28.0,21.0,0.0,0.0,51.875,156.595,317.488,473.337,614.342,763.899,941.31,0.0,0.8674999999999999,2.631,4.958,6.936,8.8155,11.013,13.01,0.0,5.56,5.67,5.628,4.54,5.788,4.138,3.953,0.0,0.0,9.029,6.27144,0.007024412235624999,0.08381176668955857,5,test,6.28854152,0.0033380839772369766,0.05777615405370088,5,test
PT17,16.711,1.353,2017,0.0,41.347,147.181,366.7,656.595,1035.49,1427.931,1518.875,0.0,0.0,34.745,113.422,115.986,170.51,173.012,180.511,180.542,0.0,0.0,8.260142857142858,-12.438064516129032,-80.22766666666666,-182.1157741935484,-345.2757666666667,-532.3124193548388,-656.3651428571428,0.0,0.0,1.6545238095238095,2.537967741935484,0.0854666666666666,1.7588387096774194,0.0834,0.2419032258064516,0.0044285714285714,0.0,0.0,12129372.5,15915269.653225806,23253552.8,24502511.870967746,27525292.933333334,27482041.16129032,27425266.285714287,0.0,0.0,11.654428571428571,13.279903225806452,17.3173,19.351451612903222,22.62983333333333,22.659387096774196,22.992,0.0,0.0,16.389333333333333,18.231806451612904,24.104433333333336,25.31793548387097,29.670666666666666,29.894774193548383,30.808857142857143,0.0,0.0,7.834761904761905,9.040129032258063,11.485533333333333,14.069129032258065,16.8421,17.10074193548387,17.137285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,2.0,0.0,0.0,16.0,24.0,29.0,26.0,30.0,30.0,7.0,0.0,0.0,85.4055,226.074,380.818,503.26,616.325,754.005,855.781,0.0,1.0379999999999998,3.085,4.821,6.337,7.9595,9.71,10.798,0.0,5.6,5.841,4.462,5.593,3.689,3.626,3.19,0.0,13.667,11.1013208,0.01512197608869995,0.12297144420026931,5,test,10.9119317,0.015390339255699999,0.12405780610546037,5,test
PT18,14.978,1.496,2017,0.0,47.907,148.792,368.275,670.412,1073.712,1499.047,1556.88,0.0,0.0,46.919,121.262,127.487,175.06300000000002,180.325,184.159,184.161,0.0,0.0,10.783807692307692,-8.711225806451614,-80.0043,-183.95629032258063,-347.1403,-539.1899999999999,-656.594,0.0,0.0,1.8045769230769229,2.3981612903225806,0.2075,1.534709677419355,0.1753999999999999,0.1236774193548387,0.0005,0.0,0.0,11250712.884615384,15644159.048387095,22898836.1,23818101.0,27508123.133333333,27848188.25806452,27800779.0,0.0,0.0,11.53446153846154,13.016129032258064,17.316100000000002,19.74635483870968,23.44333333333333,23.720483870967744,24.45825,0.0,0.0,16.203576923076923,18.365709677419357,24.274066666666663,26.10187096774193,30.81693333333333,31.506774193548388,32.47625,0.0,0.0,7.665692307692307,8.466903225806451,11.099166666666669,13.902870967741936,16.9905,17.266064516129035,17.4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,2.0,0.0,0.0,17.0,23.0,29.0,27.0,30.0,30.0,4.0,0.0,0.0,78.75200000000001,213.208,367.077,496.799,626.971,779.871,884.729,0.0,1.137,3.258,5.144,6.7865,8.5455,10.377,0.0,0.0,6.338,6.242,5.257,5.805,4.249,4.008,3.483,0.0,13.733,11.1534785,0.02941171855475026,0.17149845058994048,5,test,10.9934404,0.029761373436299934,0.1725148499008127,5,test
PT11,15.187,1.25,2018,22.447,30.589,42.504,118.843,282.095,518.479,601.224,0.0,4.754,161.466,291.825,695.7379999999999,893.475,944.268,1021.755,1061.129,0.0,18.25,98.51603225806451,155.1434642857143,451.9151290322581,671.2985666666666,638.0084193548387,618.9299,602.5592222222222,0.0,9.1475,4.619870967741936,4.655678571428572,13.029451612903229,6.591233333333333,1.6384838709677418,2.5829,4.374888888888888,0.0,9.125,6286784.596774193,10091247.629464284,11497509.983870968,17536795.708333332,22243691.967741936,22014991.433333334,21988793.777777776,0.0,4554043.25,9.199193548387097,8.192428571428572,9.432,12.309333333333337,15.266193548387095,17.879466666666666,19.19388888888889,0.0,12.377,12.649354838709677,12.391321428571429,12.360548387096776,16.1851,19.40622580645161,21.55433333333333,22.524555555555555,0.0,14.5125,5.691225806451613,4.488678571428571,6.476774193548387,8.693299999999999,11.274645161290325,14.362766666666666,15.869444444444444,0.0,10.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,6.0,16.0,28.0,20.0,6.0,0.0,0.0,121.928,313.294,504.266,688.668,852.809,1005.26,1120.793,0.0,1.662,4.2775,6.8845,9.08,11.056,13.294,14.855,0.0,6.064,6.385,6.764,7.002,6.369,6.395,6.009,0.0,5.613,3.805,3.08967336,0.0005617459642729974,0.023701180651456953,5,test,3.14275546,0.0007164670718029984,0.02676690254405613,5,test
PT15,14.07,1.483,2018,0.0,38.766,128.10899999999998,251.285,443.793,706.758,1025.76,1145.09,0.0,0.0,46.708,208.103,309.763,332.48,350.678,353.695,354.319,0.0,0.0,-15.6224,92.12764516129032,102.91666666666669,43.99645161290322,-63.28476666666666,-200.6419032258065,-308.6192857142857,0.0,0.0,2.3354,5.206290322580646,3.3886666666666665,0.7328064516129031,0.6066,0.0973225806451612,0.0891428571428571,0.0,0.0,13187806.0,14205957.903225806,19607122.725,24576966.64516129,25274436.266666666,27422271.41935484,27130985.42857143,0.0,0.0,11.8525,12.882032258064516,14.105866666666666,16.209935483870968,18.7655,20.290387096774197,27.04714285714286,0.0,0.0,15.72275,15.542806451612902,17.370866666666664,19.91212903225806,22.335066666666663,24.24758064516129,32.767714285714284,0.0,0.0,8.199349999999999,10.237064516129031,11.293433333333333,13.178129032258065,15.9434,17.364290322580647,22.04442857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,15.0,17.0,28.0,27.0,31.0,7.0,0.0,0.0,82.797,221.553,390.039,551.796,693.89,822.633,905.674,0.0,1.129,3.1375,5.174,7.0715,9.044,10.923,0.0,0.0,6.698,6.896,6.696,6.081,5.835,5.614,4.991,0.0,12.132,6.1731447,0.013891125782200042,0.11786062015024375,5,test,6.42646878,0.01160991416780203,0.10774931168133757,5,test
PT16,15.134,1.382,2018,7.769000000000002,22.815000000000005,45.85300000000001,137.536,313.675,564.239,785.6,0.0,0.0,20.605,89.57300000000001,380.977,534.624,580.297,637.285,657.388,0.0,0.0,0.2666250000000005,-7.661999999999999,185.7237741935484,317.34690000000006,273.36345161290325,227.99723333333336,151.2405,0.0,0.0,1.2878124999999998,2.463142857142857,9.400129032258064,5.121566666666666,1.473322580645161,1.8996,0.9137727272727272,0.0,0.0,8818647.125,10997179.32142857,12749868.951612905,17945729.983333334,22367608.887096774,22036999.075,23776337.272727277,0.0,0.0,9.9644375,9.032892857142857,10.379741935483873,12.975433333333331,15.681903225806453,18.35213333333333,20.06186363636364,0.0,0.0,14.4256875,13.68217857142857,13.708709677419357,17.216133333333335,20.2288064516129,22.52593333333333,24.575545454545452,0.0,0.0,5.9805,4.855571428571429,7.079709677419355,9.108033333333331,11.44793548387097,14.6855,16.46722727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,9.0,15.0,28.0,21.0,19.0,0.0,0.0,53.655,163.43200000000002,327.124,486.673,632.905,772.303,940.022,0.0,0.8959999999999999,2.647,5.095,7.114,9.0205,11.2075,13.156,0.0,5.137,5.778,6.145,5.933,5.54,5.406,4.853,0.0,0.0,7.86,5.6737031,0.003912969504269996,0.06255373293633239,5,test,5.8805609,0.003469731710440011,0.05890442861483346,5,test
PT17,16.711,1.353,2018,0.0,26.791,90.486,211.456,426.891,727.336,1084.732,1219.448,0.0,0.0,42.268,202.486,289.896,321.741,340.443,346.063,347.901,0.0,0.0,-10.970619047619047,84.336,98.1123,21.26293548387097,-81.08363333333334,-233.4493225806452,-345.9904285714286,0.0,0.0,2.0127619047619048,5.168322580645161,2.9136666666666664,1.0272580645161289,0.6234,0.1812903225806451,0.2625714285714285,0.0,0.0,12035108.357142856,13947747.596774194,18619195.433333334,23680965.22580645,23881143.2,25696664.0,26728141.714285716,0.0,0.0,10.880714285714284,12.02474193548387,14.032333333333334,16.949516129032258,20.014833333333332,21.52890322580645,29.24514285714286,0.0,0.0,16.21095238095238,15.663548387096776,18.88903333333333,22.33990322580645,25.340066666666665,27.35335483870968,38.21128571428572,0.0,0.0,6.289857142857143,8.588483870967742,9.971233333333334,12.181225806451613,15.670633333333337,17.12167741935484,21.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,17.0,12.0,19.0,29.0,27.0,31.0,7.0,0.0,0.0,87.7225,229.525,395.956,543.842,660.299,783.419,882.048,0.0,1.127,3.2385,5.309,7.0735,9.0045,10.731,0.0,0.0,6.03,6.382,5.72,5.042,4.682,4.195,3.499,0.0,13.22,9.7572188,0.013328038088699963,0.11544712247908115,5,test,9.947749400000001,0.012232874797299967,0.11060232726891404,5,test
PT18,14.978,1.496,2018,0.0,24.424,73.921,194.326,413.009,721.046,1089.843,1177.416,0.0,0.0,45.052,234.278,332.42,377.902,403.995,409.208,410.932,0.0,0.0,-19.578769230769232,97.68045161290324,129.05323333333334,62.120935483870966,-26.779400000000003,-175.51383870967743,-278.33050000000003,0.0,0.0,1.7327692307692308,6.104064516129032,3.2714,1.4671612903225806,0.8697666666666667,0.1681612903225806,0.431,0.0,0.0,12149271.653846154,13456188.943548389,18349082.5,22962251.080645163,23365477.4,25939503.612903222,27111079.0,0.0,0.0,9.916807692307692,11.52083870967742,14.0135,17.054290322580645,20.2679,21.89667741935484,31.89325,0.0,0.0,15.467,15.503774193548388,19.203366666666668,22.79890322580645,25.94613333333333,28.31135483870968,41.61,0.0,0.0,5.186692307692307,7.851806451612903,9.619433333333337,11.962774193548388,15.517533333333336,16.912419354838708,22.26025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,22.0,12.0,18.0,27.0,26.0,31.0,4.0,0.0,0.0,80.1265,214.564,374.231,517.862,641.001,782.967,894.281,0.0,1.128,3.2435,5.349,7.209,9.084,11.0095,0.0,0.0,6.27,6.856,6.227,5.712,5.331,4.845,4.105,0.0,13.3,9.121712800000001,0.0022046338592000103,0.04695352871936262,5,test,9.402416200000001,0.0017952251116999923,0.04237009690453861,5,test
