adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<-7.802549999999999p1,tmin<-7.802549999999999p2,tmin<-7.802549999999999p3,tmin<-7.802549999999999p4,tmin<-7.802549999999999p5,tmin<-7.802549999999999p6,tmin<-7.802549999999999p7,tmax>38.866p1,tmax>38.866p2,tmax>38.866p3,tmax>38.866p4,tmax>38.866p5,tmax>38.866p6,tmax>38.866p7,prec<0.037p1,prec<0.037p2,prec<0.037p3,prec<0.037p4,prec<0.037p5,prec<0.037p6,prec<0.037p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield
CN063,13.39,1.445,2018,0.0,0.0,29.195,133.144,377.72,720.964,978.269,0.0,7.566999999999999,17.344,71.477,126.258,175.48,279.135,0.0,-11.167666666666667,-60.040290322580645,-135.63033333333334,-194.12529032258064,-271.1044,-300.8815238095238,0.0,0.42038888888888887,0.3153870967741935,1.8044333333333333,1.7671290322580644,1.6407333333333334,4.935952380952381,0.0,16238231.888888888,19811573.548387095,22003963.4,22852843.419354837,21362588.133333333,18690843.92857143,0.0,-3.4653888888888886,4.799225806451613,7.7717,12.889548387096776,16.441466666666667,17.25261904761905,0.0,3.1594444444444445,11.208967741935485,14.358733333333333,18.71848387096774,21.768233333333335,22.177142857142858,0.0,-10.298222222222222,-2.593451612903226,0.8455999999999998,6.501935483870968,10.915133333333333,12.491428571428571,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,11.0,4.0,0.0,0.0,0.0,16.101,43.813,83.709,150.69,256.994,394.831,0.0,0.2355,0.7010000000000001,1.309,2.225,3.6125,5.015,0.0,4.3985,4.212,4.157500000000001,4.333,4.285,4.799,6.249
CN064,12.016,1.441,2018,0.0,0.7859999999999996,135.016,383.378,792.826,1321.123,1653.962,0.0,3.061,10.973,37.647,71.126,94.705,149.389,0.0,-18.92104761904762,-87.03270967741936,-200.20316666666668,-327.3772903225806,-486.6832,-557.7249444444445,0.0,0.14576190476190476,0.2552258064516129,0.8891333333333333,1.0799677419354838,0.7859666666666667,3.0380000000000003,0.0,14747268.904761905,18419310.83870968,21012862.833333332,23872454.072580647,23086083.466666665,20059106.444444444,0.0,-1.086095238095238,9.171774193548387,13.1029,18.208,22.6099,23.491055555555555,0.0,5.479523809523809,15.993483870967742,19.641833333333334,24.89690322580645,28.6225,28.72088888888889,0.0,-7.427666666666666,1.8948709677419355,5.8346,10.334838709677419,15.651633333333333,18.02861111111111,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,18.0,14.0,9.0,3.0,0.0,14.964500000000001,40.314,75.397,128.455,224.666,355.197,0.0,0.267,0.7395,1.26,2.0105000000000004,3.249,4.6955,0.0,3.491,3.083,3.1185,3.092,2.5220000000000002,3.892,7.549
CN065,13.176,1.431,2018,0.0,0.0,74.78,263.617,591.295,1114.08,1585.643,0.0,10.928,59.382999999999996,104.901,152.881,189.836,227.908,0.0,-3.0932666666666666,-11.768032258064515,-52.19996666666667,-138.50006451612904,-267.6833,-392.338,0.0,0.7285333333333334,1.5630645161290322,1.5172666666666668,1.5477419354838708,1.2318333333333333,1.52288,0.0,11823126.0,14669846.387096774,20247935.133333333,23626168.387096774,24019778.4,24016406.08,0.0,-3.0111333333333334,6.315290322580645,11.286266666666668,15.570258064516128,22.426166666666667,23.86252,0.0,2.6227333333333336,11.919580645161291,17.471799999999998,21.855451612903227,28.104033333333334,29.16748,0.0,-8.597066666666667,0.24600000000000005,4.5539,8.938806451612903,16.2932,18.28788,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,6.658,24.258,64.529,128.053,242.48,427.772,0.0,0.2275,0.7455,1.439,2.362,3.7870000000000004,5.641,0.0,3.375,3.313,3.157,3.029,2.814,2.79,8.009
CN011,14.819,1.511,2019,0.0,0.0,45.281000000000006,256.438,700.128,1264.682,1506.696,0.0,5.982,14.676,56.111000000000004,84.039,119.714,202.44,0.0,-14.1975,-69.96754838709678,-160.6961,-261.52351612903226,-393.49983333333336,-442.92769230769227,0.0,0.2300769230769231,0.2804516129032258,1.3811666666666667,0.9009032258064517,1.1891666666666665,6.363538461538462,0.0,12507643.211538462,17446731.16129032,19515624.716666665,23871516.903225806,22366309.933333334,20874270.307692308,0.0,-3.1430384615384614,5.931064516129032,12.038566666666666,19.312580645161294,23.818466666666666,23.61646153846154,0.0,2.822307692307692,13.081322580645162,18.59423333333333,26.42274193548387,29.644133333333336,28.967384615384617,0.0,-7.8699615384615385,-0.8546774193548388,5.369466666666667,11.465935483870968,18.004733333333334,18.362384615384617,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,19.0,25.0,10.0,3.0,0.0,21.691499999999998,58.686,115.47800000000001,211.24200000000002,347.164,482.456,0.0,0.492,1.322,2.225,3.7655000000000003,6.082,7.8605,0.0,2.1315,2.303,2.3019999999999996,3.096,3.1799999999999997,3.842,6.782
CN012,14.794,1.439,2019,0.0,0.1769999999999996,107.243,372.044,899.089,1510.543,1782.147,0.0,3.371,10.869,44.538,70.291,102.677,170.113,0.0,-16.34,-80.84932258064515,-192.27463333333333,-321.1347096774193,-466.39186666666666,-546.8736923076923,0.0,0.13484,0.24187096774193548,1.1222999999999999,0.830741935483871,1.0795333333333332,5.187384615384615,0.0,12227869.54,17848957.451612905,19443103.433333334,24119751.419354837,22585294.433333334,21220270.0,0.0,-1.17884,8.445322580645161,13.826699999999999,22.001451612903224,25.3818,25.892615384615382,0.0,4.56572,15.200612903225807,19.985333333333333,28.85077419354839,31.331033333333334,31.20923076923077,0.0,-5.56052,1.7701290322580645,7.708333333333333,14.675129032258063,19.842733333333335,20.88223076923077,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,19.0,22.0,14.0,5.0,0.0,19.051000000000002,55.082,130.655,253.872,384.32,501.34350000000006,0.0,0.387,1.085,2.022,3.534,5.212,6.5335,0.0,2.957,2.67,2.858,3.238,3.8449999999999998,4.403,6.372
CN013,14.781,1.481,2019,0.0,0.0,73.268,290.33,745.222,1328.296,1578.459,0.0,5.431,13.305,61.227000000000004,84.623,123.019,167.316,0.0,-13.1208,-73.12964516129033,-165.61563333333334,-271.858,-415.8854,-501.7006153846154,0.0,0.21724,0.254,1.5974000000000002,0.7547096774193549,1.2798666666666667,3.407461538461538,0.0,12341931.82,18094279.580645163,19237335.116666667,24404087.64516129,23226175.7,21740301.692307692,0.0,-2.55336,7.2105483870967735,12.226333333333335,19.67393548387097,24.435799999999997,24.243307692307692,0.0,3.28964,13.951741935483872,18.5247,26.509838709677418,30.404400000000003,29.80461538461538,0.0,-7.051480000000001,0.7161935483870968,6.076,12.378483870967742,18.561466666666668,19.001692307692306,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,9.0,17.0,2.0,1.0,0.0,25.616500000000002,75.404,161.674,273.163,388.848,506.18649999999997,0.0,0.447,1.3075,2.476,3.966,5.665,7.140000000000001,0.0,2.969,2.625,3.419,3.004,3.181,3.808,5.829
CN014,14.597,1.473,2019,0.0,0.0,40.833,229.273,593.24,1105.842,1341.95,0.0,9.11,16.581,78.525,89.642,136.242,164.911,0.0,-13.13184,-67.40551612903225,-148.04316666666668,-232.55806451612904,-374.11493333333334,-459.62314285714285,0.0,0.3644,0.241,2.0648,0.35861290322580647,1.5533333333333335,2.0477857142857143,0.0,12763791.38,18292689.612903226,19107234.85,23991021.51612903,22996295.333333332,23113869.785714287,0.0,-2.66368,5.377129032258065,11.243799999999998,16.740870967741934,22.08673333333333,21.864857142857144,0.0,3.31192,12.178032258064516,17.8157,23.275129032258064,28.057666666666666,27.7945,0.0,-7.3558,-1.2891612903225806,4.731733333333334,9.629612903225807,15.866133333333332,16.133857142857142,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,9.0,12.0,4.0,1.0,0.0,17.389499999999998,48.269999999999996,90.723,146.952,236.369,354.182,0.0,0.38,1.062,1.8090000000000002,2.7945,4.2995,5.8485,0.0,3.487,3.101,4.0489999999999995,3.422,3.4065000000000003,3.1915,5.477
CN015,13.312,1.479,2019,0.0,0.0,6.243,127.14,458.892,915.798,1145.6490000000001,0.0,2.17,10.499,25.263,97.234,164.301,212.364,0.0,-12.146739130434783,-64.78183870967742,-156.67036666666667,-277.9681935483871,-376.3141,-423.7817857142857,0.0,0.09434782608695652,0.26867741935483874,0.4921333333333333,2.3216451612903226,2.2355666666666667,3.4330714285714286,0.0,12516180.695652174,16931641.70967742,20650228.033333335,22524480.70967742,22011569.033333335,21413883.0,0.0,-7.729826086956522,0.839741935483871,8.846466666666666,15.701677419354839,20.2302,21.417928571428572,0.0,-1.152304347826087,7.527483870967742,15.766133333333332,22.468,25.96946666666667,26.732857142857142,0.0,-13.203739130434782,-5.3754838709677415,1.6164333333333334,8.628129032258064,14.420666666666667,16.331357142857144,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,4.0,0.0,0.0,0.0,23.1695,60.8,103.662,153.805,242.847,377.25700000000006,0.0,0.41100000000000003,1.1135000000000002,1.82,2.6645000000000003,4.0969999999999995,5.782,0.0,3.655,3.642,3.513,3.599,3.8105,4.16,7.209
CN021,14.162,1.52,2019,0.0,0.0,16.304000000000002,169.142,573.946,1052.97,1291.366,0.0,3.435,19.904999999999998,36.661,121.627,192.511,226.844,0.0,-14.482730769230768,-67.4587741935484,-157.4059,-274.11187096774194,-347.8271666666667,-407.3242307692308,0.0,0.1321153846153846,0.5312903225806451,0.5585333333333333,2.740838709677419,2.3628,2.641,0.0,12678751.942307692,17077495.258064516,19544631.266666666,23199895.70967742,21904659.1,21432076.153846152,0.0,-5.847961538461538,3.2899032258064516,9.9727,18.058193548387095,20.967466666666667,23.338153846153848,0.0,0.3578846153846155,9.66925806451613,16.226666666666667,24.783967741935484,25.969133333333332,28.280846153846156,0.0,-10.830538461538461,-2.533354838709678,3.619066666666667,11.069645161290323,16.340133333333334,18.997153846153847,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,16.0,16.0,8.0,0.0,0.0,21.28,57.478,102.381,162.227,272.496,423.9595,0.0,0.453,1.2570000000000001,2.052,3.0780000000000003,4.855,6.902,0.0,4.5135,4.284,3.965,4.157,4.5225,4.441,7.045
CN022,13.895,1.483,2019,0.0,0.0,7.826,112.883,453.92,889.242,1133.41,0.0,3.589,20.412,29.774,130.836,232.884,274.041,0.0,-12.764785714285713,-59.38858064516129,-137.5094,-247.8421612903226,-280.1717,-313.83921428571426,0.0,0.12817857142857142,0.5426774193548387,0.31206666666666666,3.2600645161290323,3.4016,2.9397857142857147,0.0,11857315.17857143,16565349.161290323,19489405.3,21809324.129032258,21261766.5,22287723.285714287,0.0,-8.22825,0.702774193548387,7.953333333333333,16.001193548387096,19.510733333333334,22.440571428571428,0.0,-2.158857142857143,7.053193548387097,14.337366666666666,22.562096774193545,24.6322,27.40135714285714,0.0,-13.66117857142857,-5.417032258064516,0.8184666666666668,9.405290322580646,14.578333333333335,18.045285714285715,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,12.0,7.0,3.0,0.0,0.0,29.877000000000002,74.108,117.57,170.489,269.626,423.64050000000003,0.0,0.5415,1.427,2.203,3.137,4.734,6.795999999999999,0.0,5.1055,4.959,4.687,4.637,5.1535,5.080500000000001,7.217
CN023,14.269,1.486,2019,0.0,0.0,0.5279999999999996,79.922,357.993,752.364,948.616,0.0,0.586,12.269000000000002,32.161,146.03900000000002,265.974,313.164,0.0,-10.928928571428571,-52.88383870967741,-113.01960000000001,-198.32825806451615,-204.22133333333335,-184.48316666666668,0.0,0.02092857142857143,0.3768709677419355,0.6630666666666667,3.673483870967742,3.9978333333333333,3.9324999999999997,0.0,11087318.535714285,15565378.903225806,20016751.033333335,19977472.548387095,19903836.65,20452206.25,0.0,-10.556857142857142,-1.2331612903225806,6.644666666666667,13.970032258064515,18.145699999999998,21.354333333333333,0.0,-4.173214285714286,5.004903225806451,13.258066666666666,20.034290322580645,23.035266666666665,25.948083333333333,0.0,-16.325857142857142,-7.360354838709677,-0.5586666666666666,7.937032258064516,13.3036,17.21925,0.0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,10.0,2.0,0.0,0.0,0.0,27.533,69.53999999999999,110.29599999999999,158.239,253.412,408.25100000000003,0.0,0.505,1.385,2.199,3.1855,4.9315,7.0965,0.0,5.4925,5.345,5.1865000000000006,5.096,5.4485,5.755000000000001,6.706
CN031,12.706,1.42,2019,9.335,44.376,216.449,534.009,995.166,1538.064,0.0,9.834999999999999,127.39099999999999,193.289,255.118,352.341,549.801,0.0,-9.37225,30.02392857142857,73.76835483870967,36.6849,2.0319999999999983,-9.194533333333338,0.0,0.8195833333333332,4.198428571428571,2.125741935483871,2.060966666666667,3.136225806451613,6.582,0.0,10119027.458333334,8244230.004464285,15157065.532258065,16711452.6,20982605.51612903,18293880.991666667,0.0,5.386,5.745607142857144,10.55074193548387,15.585333333333333,19.876032258064516,23.096600000000002,0.0,9.981833333333332,8.958499999999999,14.977741935483872,19.771866666666664,24.265387096774194,26.608966666666667,0.0,1.3978333333333335,2.6694285714285715,6.625806451612903,11.7005,15.57567741935484,20.12926666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,12.0,12.0,17.0,8.0,0.0,19.431,61.238,138.7,234.185,330.772,423.196,0.0,0.335,1.051,2.4135,3.851,5.335,6.677,0.0,7.0,7.2095,7.114,6.7925,6.512,6.3975,0.0,6.795
CN032,13.994,1.439,2019,0.0,6.537000000000002,174.848,469.521,958.845,1554.312,1799.262,13.364,62.5,89.031,148.487,198.576,293.716,331.78,12.297,20.22275,-1.8910322580645151,-62.477,-134.9331935483871,-206.2323,-238.82516666666666,13.364,1.754857142857143,0.8558387096774193,1.9818666666666667,1.6157741935483871,3.1713333333333336,3.172,10707565.0,9726766.160714285,16896611.80645161,17296862.066666666,21595594.096774194,21362427.6,19854515.583333332,0.447,3.092,10.429387096774192,14.822433333333333,20.78464516129032,24.8489,25.412499999999998,3.51,7.350178571428572,15.838032258064516,19.9592,26.063129032258065,29.681566666666665,29.44483333333333,-2.056,-0.7529642857142858,5.347354838709678,9.999500000000001,15.127032258064515,20.1922,21.779916666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,8.0,15.0,10.0,3.0,0.0,79.99600000000001,220.4,399.358,574.889,699.7620000000001,814.5255,0.0,1.1265,3.171,5.31,7.4745,8.9635,10.364,5.866,5.702500000000001,5.369,5.226,4.793,4.839,4.985,6.169
CN033,12.565,1.447,2019,21.872,71.806,269.733,626.266,1104.151,1504.19,0.0,19.07,173.783,304.768,412.984,531.429,737.781,0.0,-1.0870000000000006,49.204,150.02712903225807,168.85753333333332,181.01151612903226,214.2009090909091,0.0,1.0036842105263157,5.5254642857142855,4.2253225806451615,3.6072,3.820806451612903,9.379636363636363,0.0,10324912.092105264,6335033.629464285,13416187.209677419,15499351.766666668,19340209.080645163,16087213.386363637,0.0,5.854736842105263,6.3128214285714295,11.384741935483872,16.884433333333334,20.41564516129032,23.18359090909091,0.0,10.436105263157895,9.326642857142858,15.712870967741935,21.4274,24.92135483870968,26.811454545454545,0.0,1.6862105263157894,3.54325,7.431967741935484,12.756633333333333,16.034903225806453,20.124363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,4.0,9.0,2.0,0.0,21.978,69.043,153.942,262.749,384.525,506.412,0.0,0.7485,1.7025000000000001,3.194,5.05,7.0655,9.128,0.0,7.839,8.013,7.974,7.782,7.576,7.5335,0.0,4.229
CN034,13.843,1.492,2019,0.0,8.151,197.572,523.355,1028.981,1654.133,1828.801,23.801,85.17999999999999,124.986,183.528,243.557,367.404,383.173,10.388,36.80885714285715,31.723290322580645,-22.06833333333333,-89.60541935483872,-153.54576666666665,-164.455875,7.933666666666666,2.1921071428571426,1.2840645161290323,1.9514,1.9364193548387096,4.128233333333333,1.9711249999999998,6148161.75,8576045.375,16271342.266129032,17279430.15,21410310.967741936,21118076.316666666,20997463.0,3.0,3.05375,11.110354838709677,15.859433333333333,21.31051612903226,25.8384,26.8335,5.819333333333333,6.999499999999999,16.338322580645162,20.934033333333332,26.49641935483871,30.590466666666664,31.112375,0.22066666666666665,-0.5392857142857143,6.0642258064516135,11.016533333333333,15.658903225806451,20.963233333333335,22.825625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,13.0,8.0,0.0,0.0,76.48400000000001,211.825,382.475,548.575,676.1659999999999,771.983,0.0,1.2585,3.3205,5.352,7.374499999999999,9.184,10.394,6.307,6.2425,5.931,5.7695,5.369,5.4765,5.5344999999999995,5.372
CN035,11.511,1.369,2019,154.531,332.283,605.161,1013.655,1505.108,1556.787,0.0,45.166,194.652,389.551,582.181,764.971,824.042,0.0,15.114333333333333,32.89925,195.40729032258065,277.09486666666663,370.88193548387096,470.6903333333333,0.0,1.5055333333333332,5.338785714285714,6.287064516129032,6.421,5.896451612903227,19.690333333333335,0.0,9198617.633333333,7713412.660714285,12166102.35483871,14231151.983333332,14514695.806451613,10720975.333333334,0.0,10.151033333333334,11.348285714285714,13.802516129032258,18.616466666666668,20.85332258064516,22.226333333333333,0.0,14.638833333333334,15.063892857142857,18.357516129032255,23.048533333333335,24.798032258064516,25.197,0.0,6.490433333333333,8.297714285714287,9.993419354838709,15.062800000000001,17.744967741935486,20.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,70.9525,186.362,322.395,464.911,614.7379999999999,717.508,0.0,1.367,3.633,6.17,8.34,10.725,12.584,0.0,8.452,8.389,8.481,8.4905,8.491,8.761,0.0,4.407
CN036,11.508,1.358,2019,42.181,92.385,334.621,741.125,1270.912,1392.393,0.0,83.534,230.904,434.081,642.834,847.436,886.251,0.0,47.17606451612904,97.15307142857144,249.74561290322583,351.8799333333333,460.1384516129032,530.048,0.0,2.694645161290323,5.263214285714286,6.554096774193548,6.958433333333334,6.6000645161290326,6.469166666666666,0.0,7148796.064516129,5291831.955357143,11675447.903225806,13849265.866666667,16318328.629032258,18794354.833333332,0.0,5.974225806451613,6.33225,12.814064516129031,18.550133333333335,22.089903225806452,25.24683333333333,0.0,9.42858064516129,9.210178571428571,16.947064516129032,22.769366666666667,26.01767741935484,29.53933333333333,0.0,3.0871935483870967,3.9145357142857145,8.997548387096774,14.662466666666667,18.45293548387097,21.304333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,66.77000000000001,165.023,263.619,377.875,522.326,634.174,0.0,1.5705,3.651,5.4585,7.369,9.506499999999999,11.195,0.0,7.997,8.2335,8.313,8.341999999999999,8.26,8.264,0.0,4.258
CN037,14.446,1.493,2019,0.0,5.159000000000001,162.53,437.073,945.4209999999999,1592.151,1894.309,0.0,6.686,18.197,58.608,66.588,124.111,161.376,0.0,-13.93784,-76.23416129032258,-166.47223333333332,-284.301935483871,-435.2986,-526.8245714285714,0.0,0.26744,0.3713225806451613,1.3470333333333333,0.25741935483870965,1.917433333333333,2.661785714285714,0.0,11435840.1,18014499.451612905,18695023.4,23549762.032258064,23261437.533333335,21942294.714285713,0.0,1.43284,10.076483870967742,14.151433333333333,21.39832258064516,26.557666666666666,26.582714285714285,0.0,6.64904,16.427225806451613,19.962966666666667,27.7041935483871,32.293166666666664,31.714928571428572,0.0,-2.88316,4.107290322580646,8.835466666666667,14.950967741935484,20.990866666666665,21.740571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,12.0,19.0,10.0,2.0,0.0,46.628,136.356,283.84,446.843,570.771,675.6969999999999,0.0,0.625,2.012,3.846,5.798500000000001,7.442500000000001,8.7135,0.0,4.179,3.731,4.1165,3.077,3.253,3.787,6.594
CN041,14.925,1.468,2019,0.0,9.355,216.188,541.341,1074.574,1744.418,2010.723,0.0,16.268,28.521,75.222,85.516,201.594,213.028,0.0,-9.164888888888889,-60.68677419354839,-148.15596666666667,-254.2404193548387,-375.6940333333333,-433.3825,0.0,0.6025185185185186,0.39525806451612905,1.5567,0.33206451612903226,3.869266666666667,0.9528333333333334,0.0,10440207.370370371,17046677.79032258,18237482.016666666,22023391.83870968,21980299.45,21746061.083333332,0.0,2.364444444444444,11.672032258064517,15.838433333333334,22.20106451612903,27.32813333333333,27.192083333333333,0.0,7.0542592592592595,17.84616129032258,21.467466666666667,27.939774193548388,32.5647,31.99025,0.0,-1.705814814814815,5.845419354838709,10.4838,16.205193548387097,21.9851,22.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,6.0,12.0,6.0,5.0,0.0,64.96600000000001,188.71,373.078,547.058,667.515,781.665,0.0,0.8220000000000001,2.6935000000000002,4.897,6.9665,8.502,9.9925,0.0,4.094,3.644,3.8834999999999997,3.213,3.485,3.466,5.912
CN042,13.08,1.433,2019,0.0,21.392,241.514,599.4639999999999,1099.467,1715.403,1806.276,15.812999999999999,60.332,122.449,232.42499999999998,356.192,621.095,624.845,3.302600000000001,17.729357142857143,18.81732258064516,18.008999999999997,4.401677419354836,54.9999,140.29975,3.1626,1.5899642857142857,2.003774193548387,3.6658666666666666,3.992483870967742,8.8301,0.9375,4689475.725,7573014.205357143,14657840.137096774,16388501.291666666,18299028.822580647,18444117.566666666,21269868.25,3.8188000000000004,3.680428571428571,12.100709677419355,16.931666666666665,21.129129032258067,25.531200000000002,27.718249999999998,6.3768,7.2305,17.45777419354839,22.03376666666667,25.73625806451613,29.570800000000002,32.0295,1.1502000000000001,0.2049285714285714,7.001225806451613,12.0241,16.394806451612904,21.428,23.384999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,7.0,10.0,3.0,2.0,0.0,53.553,150.15300000000002,274.767,400.089,536.288,657.111,0.0,0.9125,2.632,4.4350000000000005,6.293,8.3205,10.042,6.32,6.4915,6.357,6.36,6.161,6.391,6.385,4.223
CN043,12.106,1.391,2019,22.635999999999996,61.189,295.347,680.121,1177.902,1464.388,0.0,34.75,152.677,302.826,450.757,641.748,722.144,0.0,9.952478260869565,47.972249999999995,153.51306451612902,204.87986666666666,283.4246129032258,339.0932142857143,0.0,1.5108695652173914,4.211678571428572,4.843516129032258,4.931033333333334,6.161,5.742571428571429,0.0,6669387.9130434785,5231890.825892857,11796582.806451613,13574489.333333334,15102002.725806452,18311882.85714286,0.0,5.351391304347826,5.029464285714285,12.553483870967742,17.8258,21.057451612903225,25.463285714285714,0.0,8.490086956521738,7.880821428571429,17.060032258064517,22.1876,24.78416129032258,29.246714285714287,0.0,2.321173913043478,2.2834642857142855,8.230709677419354,13.665066666666666,17.25748387096774,21.833285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,3.0,0.0,34.6075,93.248,174.777,276.79,397.08,516.576,0.0,0.745,1.7355,3.0805,4.79,6.776999999999999,8.513,0.0,7.714,7.898,7.867,7.8785,7.832,7.84,0.0,5.698
CN044,11.814,1.393,2019,244.883,602.372,1055.249,1620.408,2235.706,2297.436,0.0,10.443,106.175,280.401,500.475,757.9,807.015,0.0,-16.432130434782607,-38.160357142857144,59.090483870967745,134.05513333333334,260.7858387096774,383.7006666666667,0.0,0.45404347826086955,3.419,5.620193548387097,7.335800000000001,8.304032258064517,16.371666666666666,0.0,12053498.130434783,10579974.94642857,12280477.096774194,15661579.516666668,15277452.838709677,13088982.333333334,0.0,15.647086956521738,17.767464285714286,19.608935483870965,23.838633333333334,24.84832258064516,25.576666666666664,0.0,20.02521739130435,21.70885714285714,23.26448387096774,27.46193333333333,28.16109677419355,28.828666666666667,0.0,12.057608695652174,14.565642857142858,16.474032258064515,20.9451,22.293225806451613,23.427000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,68.7615,177.13,299.464,428.838,579.103,687.886,0.0,1.325,3.3635,5.761,7.946,10.275500000000001,11.933,0.0,7.057,6.9615,7.357,7.4,7.649,8.134,0.0,4.627
